,T2,RRR,PE,Q_HBV,Qobs,Q_DDM,Q_Total
2011-07-04,273.9956037029494,0.1049041748046875,0.6462665140135859,1.736273371303584,6.928422928422928,35.8987233642579,37.63499673556148
2011-07-05,276.04949774591813,0.2751350402832031,0.8733368066221942,1.6780977166573428,8.852984852984852,42.89017868652352,44.56827640318086
2011-07-06,275.77853216974626,4.355907440185547,0.8433799386528644,1.7059375197909021,6.3125631125631125,41.96781186523445,43.67374938502535
2011-07-07,275.37964707860044,3.7512779235839844,0.7992808018576808,1.8204086940762423,7.56994356994357,40.6100070149741,42.430415709050344
2011-07-08,274.23128078628275,3.7298202514648438,0.6723220276642802,1.9334705305066089,6.3125631125631125,36.70096815592449,38.6344386864311
2011-07-09,275.47281724461607,1.3394355773925781,0.8095813219512009,1.9796052747959276,6.928422928422928,40.92715826009129,42.90676353488722
2011-07-10,275.49939805516294,5.307197570800781,0.8125199898193488,1.9634505434519756,6.3125631125631125,41.017639339192854,42.98108988264483
2011-07-11,277.07508164891294,0.7290840148925781,0.9867212520101849,1.9269514383062616,8.852984852984852,46.381266292317854,48.308217730624115
2011-07-12,278.3293744549025,0.3223419189453125,1.1253908369617278,1.8908322182597606,11.496049896049895,50.65087900390633,52.54171122216609
2011-07-13,280.4323916261265,0.0896453857421875,1.3578919857262095,1.8378057635503584,15.627442827442827,57.80954945475261,59.64735521830297
2011-07-14,279.91876044123063,1.0867118835449219,1.3011069807516438,1.7566847001079524,17.038788238788246,56.06114890136727,57.81783360147522
2011-07-15,277.85831529149107,5.862236022949219,1.0733124240377612,1.6746147114572294,15.627442827442827,49.04739361165379,50.72200832311102
2011-07-16,275.890277368314,5.433082580566406,0.8557340398896102,1.6422183140753221,13.523255123255124,42.34819252115887,43.990410835234194
2011-07-17,276.78296739110044,3.662586212158203,0.9544262705705607,1.680662089075019,16.32028512028512,45.386909358724104,47.067571447799125
2011-07-18,277.48335598159525,4.895687103271484,1.031858425714022,1.7562271098601494,17.75729135729136,47.77103212076825,49.527259230628395
2011-07-19,278.8119590903192,1.903533935546875,1.1787434598721551,1.820243853368522,19.19429759429759,52.29359710286473,54.113840956233254
2011-07-20,279.05230536310563,1.4142990112304688,1.2053151803929083,1.8425914131553043,17.75729135729136,53.11173581542977,54.95432722858507
2011-07-21,277.4806399171421,3.314971923828125,1.0315581485150953,1.8200738741515714,27.380100980100973,47.7617866373698,49.58186051152137
2011-07-22,277.68206610529313,0.22268295288085938,1.0538270204849336,1.7741875825086126,21.375467775467772,48.447441381836015,50.221628964344625
2011-07-23,279.5830569093296,0.3871917724609375,1.263992943891046,1.7202819643659684,21.375467775467772,54.91841407877606,56.638696043142026
2011-07-24,279.2492454672723,2.7627944946289062,1.2270880888993572,1.6594258403192845,23.60795960795961,53.78211993001317,55.44154577033245
2011-07-25,279.3977236573765,0.7653236389160156,1.2435032424406867,1.6010958937609143,21.375467775467772,54.28753968912763,55.88863558288854
2011-07-26,275.8764122153192,5.5637359619140625,0.8542011641512669,1.5624074333057183,12.163231363231366,42.30099554036473,43.863402973670446
2011-07-27,273.6225059653192,1.1229515075683594,0.6050183236576505,1.5541263536529983,9.494505494505496,34.62869866536473,36.18282501901773
2011-07-28,275.5781944418817,1.1119842529296875,0.8212314024893352,1.562096898509022,11.496049896049895,41.28586223958347,42.84795913809249
2011-07-29,276.39347154149107,3.299713134765625,0.9113651706840243,1.557268590321598,15.627442827442827,44.06106548665379,45.61833407697539
2011-07-30,277.36417466649107,4.043102264404297,1.0186822172397672,1.5407045501737981,16.32028512028512,47.3653389241538,48.906043474327596
2011-07-31,277.9073468670119,4.062175750732422,1.078733158490294,1.5408590623638705,19.19429759429759,49.214297094726646,50.75515615709052
2011-08-01,276.7185040935744,3.2172203063964844,0.9472994667892903,1.569806934148978,17.75729135729136,45.16747629394539,46.73728322809437
2011-08-02,275.39153876154313,6.2389373779296875,0.800595498657474,1.617539956597365,15.627442827442827,40.65048630371102,42.26802626030838
2011-08-03,275.8391095623244,1.0876655578613281,0.8500771323592637,1.670477727164538,13.523255123255124,42.17401730957039,43.844495036734926
2011-08-04,277.57718736180357,0.3399848937988281,1.04223204699829,1.7025869463980368,18.47579447579448,48.090434138997544,49.79302108539558
2011-08-05,278.9487999106317,0.5025863647460938,1.1938720324562835,1.6826227780408478,17.75729135729136,52.75940325520848,54.44202603324933
2011-08-06,278.3200971111525,0.052928924560546875,1.1243651710238207,1.61087847360685,19.19429759429759,50.61929892578133,52.23017739938818
2011-08-07,279.5253786866734,0.25272369384765625,1.2576162707902425,1.5166947972727889,20.656964656964657,54.72207740885418,56.238772206126974
2011-08-08,278.8396995688348,2.0432472229003906,1.1818103359825416,1.4309524036755743,14.908939708939707,52.38802569173192,53.818978095407495
2011-08-09,275.87085801610044,6.323337554931641,0.8535871141489672,1.3836880115135466,6.3125631125631125,42.2820890462241,43.66577705773765
2011-08-10,275.3842552328973,5.0029754638671875,0.7997902609255229,1.4019097078772214,4.516305316305317,40.62569317220066,42.027602880077886
2011-08-11,273.44425279149107,8.713245391845703,0.5853113672651677,1.4901556019967004,2.797029997029997,34.02192486165379,35.512080463650484
2011-08-12,273.69934922703794,7.380485534667969,0.6135138066564987,1.63126810522563,2.797029997029997,34.89027312825535,36.52154123348098
2011-08-13,274.7165001059442,4.197597503662109,0.7259659307039996,1.7927339031009526,3.926106326106325,38.35265472005223,40.14538862315318
2011-08-14,273.62530340998063,6.426334381103516,0.6053275979262059,1.9316457611523017,3.361568161568161,34.63822116699227,36.56986692814457
2011-08-15,275.44537176935563,0.7472038269042969,0.8065470602182239,2.019194387952214,5.1065043065043065,40.83373386230477,42.85292825025698
2011-08-16,276.34368719904313,2.635955810546875,0.9058612133374029,2.045500145107405,8.211464211464211,43.89159958496102,45.937099730068425
2011-08-17,276.254779321439,1.7099380493164062,0.8960319147657984,2.017855518276146,9.494505494505496,43.58895716959637,45.60681268787251
2011-08-18,275.82980170099626,5.789756774902344,0.849048092520245,1.9722718302241196,9.494505494505496,42.14233334960945,44.11460517983357
2011-08-19,275.57535630711607,6.23774528503418,0.8209176296859625,1.961410244323603,10.161686961686963,41.276201228841295,43.2376114731649
2011-08-20,277.05921250828794,1.385688781738281,0.9849668234321862,2.005705380309478,10.803207603207602,46.32724773763035,48.33295311793983
2011-08-21,276.5091331625848,0.3032684326171875,0.9241522558967464,2.0568062827673885,10.803207603207602,44.45477764485691,46.5115839276243
2011-08-22,273.61605658380876,7.699489593505859,0.6043053058894104,2.063428337497645,8.211464211464211,34.606744970703204,36.67017330820085
2011-08-23,274.593158227689,0.46825408935546875,0.7123297470448763,2.0452434485093876,12.163231363231366,37.93279896647137,39.978042414980756
2011-08-24,277.83011704930357,0.7014274597167969,1.0701949394107018,2.028953042853031,14.216097416097414,48.95140679524754,50.980359838100576
2011-08-25,278.4067568605015,4.210472106933594,1.1339459255468838,2.0016940482078542,15.627442827442827,50.914288712565124,52.91598276077298
2011-08-26,277.67938055841813,1.9135475158691406,1.0535301171871185,1.9653176076422707,17.75729135729136,48.43829978027352,50.40361738791579
2011-08-27,276.31756415216813,7.533550262451172,0.902973153985928,1.9490990259454954,16.32028512028512,43.80267673339851,45.75177575934401
2011-08-28,271.83760402847025,13.844490051269531,0.40768672007982826,1.9695857457116641,8.852984852984852,28.55289247233074,30.522478218042405
2011-08-29,272.10845770685563,10.844230651855469,0.43763121707841157,1.9936701556419238,8.852984852984852,29.474878393554764,31.468548549196687
2011-08-30,271.21246161310563,1.9330978393554688,0.3385734804437093,1.9637776019627056,8.211464211464211,26.424907690429762,28.388685292392466
2011-08-31,272.92481309422544,2.7742385864257812,0.5278841964457104,1.8687591957636538,8.211464211464211,32.2537521321616,34.12251132792525
2011-09-01,273.7617678468296,5.695343017578125,0.6204145590632961,1.7625863716251209,6.3125631125631125,35.102746110026054,36.86533248165117
2011-09-02,274.111468774564,0.5559921264648438,0.6590760919003892,1.7286670697355668,3.926106326106325,36.293128068033866,38.02179513776943
2011-09-03,274.88583197443376,4.078865051269531,0.7446865833382079,1.8279886466329134,3.361568161568161,38.9290604003907,40.757049047023614
2011-09-04,274.2514834230015,1.0437965393066406,0.6745555502001171,2.05063765963095,3.361568161568161,36.76973793131512,38.82037559094607
2011-09-05,273.4000124757359,4.802227020263672,0.5804203352871462,2.294186550029266,3.361568161568161,33.871330826822934,36.1655173768522
2011-09-06,273.33479641128275,0.3132820129394531,0.5732103086117933,2.4345564202647507,3.361568161568161,33.64933534342449,36.08389176368924
2011-09-07,274.4258913819859,0.12540817260742188,0.6938373950525465,2.428144504688859,3.361568161568161,37.36342262369793,39.79156712838679
2011-09-08,273.8388654216994,0.6785392761230469,0.6289381579047361,2.316053379652623,2.797029997029997,35.36518625488289,37.681239634535515
2011-09-09,274.4604779705275,0.8983612060546875,0.6976611496456167,2.1716779439140996,3.361568161568161,37.48115537109383,39.652833315007925
2011-09-10,273.09891587742857,6.443977355957031,0.5471323022870243,2.0480616016539943,2.2581526581526585,32.846398006185034,34.894459607839025
2011-09-11,272.131000024564,0.3533363342285156,0.44012340536613714,1.9512761884527712,2.2581526581526585,29.551612443033864,31.502888631486634
2011-09-12,272.4921653891473,0.4100799560546875,0.48005240038746194,1.861764739874574,2.797029997029997,30.781019344075666,32.64278408395024
2011-09-13,272.00606105972025,1.9545555114746094,0.426310654215508,1.7666327536247983,2.797029997029997,29.126320206705742,30.89295296033054
2011-09-14,271.44583970555357,2.2344589233398438,0.36437482687733236,1.6675473873054503,2.797029997029997,27.21932671712254,28.886874104427992
2011-09-15,270.9038780356317,2.3946762084960938,0.30445771703756125,1.5722573008280112,2.2581526581526585,25.374489192708474,26.946746493536484
2011-09-16,270.4490745688348,2.3131370544433594,0.25417646877233757,1.4879706551539256,2.2581526581526585,23.82633819173191,25.314308846885837
2011-09-17,270.3860964601109,1.1191368103027344,0.24721386151183283,1.4180354061440834,1.2573804573804577,23.611960709635433,25.029996115779518
2011-09-18,269.6610089763869,0.5917549133300781,0.1670510957354328,1.3600763393889932,,21.143762915039144,22.503839254428136
2011-09-19,270.5488772218296,0.042438507080078125,0.2652102500407668,1.308278677602695,,24.166066422526054,25.474345100128748
2011-09-20,270.71512681492857,1.4185905456542969,0.28359013866271,1.2580805563969477,,24.731980037435036,25.990060593831984
2011-09-21,269.7833030844598,3.0050277709960938,0.18057144212306422,1.208168138891245,,21.560052058919414,22.76822019781066
2011-09-22,269.7338340903192,3.3125877380371094,0.17510234842126407,1.1592715811024636,,21.391659602864728,22.55093118396719
2011-09-23,269.4748415772984,0.00667572021484375,0.14646917432136242,1.1123371695839217,,20.51004908854168,21.6223862581256
2011-09-24,270.3917116944859,3.05938720703125,0.24783465931635548,1.0676749810463628,,23.63107496744793,24.698749948494292
2011-09-25,269.787005883939,0.7610321044921875,0.18098080879126605,1.025072989250996,,21.572656388346367,22.597729377597364
2011-09-26,267.45564602065775,0.194549560546875,0.0,0.9842100311061062,,13.636707413736994,14.620917444843101
2011-09-27,267.1161379640171,0.5731582641601562,0.0,0.9448977345274039,,12.480663258482567,13.42556099300997
2011-09-28,267.4915041749546,0.3323554992675781,0.0,0.9070855947666684,,13.758768570963557,14.665854165730225
2011-09-29,268.5450421795119,2.4619102478027344,0.043674279888777694,0.8707686452468705,,17.34501193847664,18.21578058372351
2011-09-30,268.56417670099626,4.422187805175781,0.045789715885710874,0.8359209255554391,,17.410145849609453,18.24606677516489
2011-10-01,268.4547101482619,0.5064010620117188,0.03368753259863059,0.8024855083761729,,17.037521704101643,17.840007212477815
2011-10-02,267.71233954279313,0.09489059448242188,0.0,0.7703937947305864,,14.510492163086015,15.2808859578166
2011-10-03,269.59773586440775,0.0,0.16005587409751865,0.7395828591215265,,20.928381241861995,21.66796410098352
2011-10-04,270.78235703953794,0.030040740966796875,0.2910228428114242,0.7099998563956798,,24.960831722005352,25.67083157840103
2011-10-05,271.13374660659525,0.0,0.32987106484335776,0.6815981740357482,,26.156961808268242,26.83855998230399
2011-10-06,270.84314805516294,0.5960464477539062,0.2977436538256043,0.6543329457602116,,25.167764339192853,25.822097284953067
2011-10-07,269.464750431465,0.4324913024902344,0.1453535376871436,0.6281593877500976,,20.47569882812508,21.103858215875178
2011-10-08,269.27129950373063,0.8625984191894531,0.12396637854111575,0.6030333595146505,,19.817191870117266,20.420225229631917
2011-10-09,266.8410626873244,14.430522918701172,0.0,0.5789123625025994,,11.51609422707327,12.095006589575869
2011-10-10,258.2002952719598,2.559661865234375,0.0,0.5557559660255422,,0.0,0.5557559660255422
2011-10-11,258.6500938559442,1.110076904296875,0.0,0.5335256623044083,,0.0,0.5335256623044083
2011-10-12,256.9241696819533,0.003337860107421875,0.0,0.5121845516134426,,0.0,0.5121845516134426
2011-10-13,261.22486192235044,0.0,0.0,0.4916971365420847,,0.0,0.4916971365420847
2011-10-14,262.2781761313348,0.0,0.0,0.47202926136141554,,0.030800085449223503,0.5028293468106391
2011-10-15,259.9278572226434,0.004291534423828125,0.0,0.45314811114087733,,0.0,0.45314811114087733
2011-10-16,261.3865237062046,0.0,0.0,0.4350221967472912,,0.0,0.4350221967472912
2011-10-17,260.394043110298,0.001430511474609375,0.0,0.4176213078862529,,0.0,0.4176213078862529
2011-10-18,259.99373704442075,0.0095367431640625,0.0,0.4009164509019462,,0.0,0.4009164509019462
2011-10-19,260.22099000462583,0.0457763671875,0.0,0.3848797899999559,,0.0,0.3848797899999559
2011-10-20,261.57764512547544,0.31948089599609375,0.0,0.3694845982473211,,0.0,0.3694845982473211
2011-10-21,261.4791140382359,5.526065826416016,0.0,0.3547052153448437,,0.0,0.3547052153448437
2011-10-22,256.25972889114115,1.5063285827636719,0.0,0.3405170075084042,,0.0,0.3405170075084042
2011-10-23,253.14971429356623,0.026702880859375,0.0,0.32689632734402124,,0.0,0.32689632734402124
2011-10-24,252.93435301630385,0.02384185791015625,0.0,0.3138204740375639,,0.0,0.3138204740375639
2011-10-25,255.1424701834588,0.00667572021484375,0.0,0.3012676548738439,,0.0,0.3012676548738439
2011-10-26,257.3085182333856,0.010967254638671875,0.0,0.2892169486219323,,0.0,0.2892169486219323
2011-10-27,255.44608066726414,0.01049041748046875,0.0,0.2776482707173177,,0.0,0.2776482707173177
2011-10-28,260.2541791424025,0.10538101196289062,0.0,0.26654233993925747,,0.0,0.26654233993925747
2011-10-29,259.4854006593296,1.4743804931640625,0.0,0.2558806463610897,,0.0,0.2558806463610897
2011-10-30,256.88069484878275,1.9507408142089844,0.0,0.2456454205001525,,0.0,0.2456454205001525
2011-10-31,252.44131356724787,0.001430511474609375,0.0,0.23581960366793814,,0.0,0.23581960366793814
2011-11-01,256.15688401707695,0.013828277587890623,0.0,0.2263868195152706,,0.0,0.2263868195152706
2011-11-02,256.4928469483921,0.46825408935546875,0.0,0.21733134673533802,,0.0,0.21733134673533802
2011-11-03,252.84548646458674,0.026226043701171875,0.0,0.20863809286875196,,0.0,0.20863809286875196
2011-11-04,253.1889141226678,0.046253204345703125,0.0,0.20029256915570662,,0.0,0.20029256915570662
2011-11-05,250.3740375662713,0.025510787963867188,0.0,0.19228086638954925,,0.0,0.19228086638954925
2011-11-06,251.4036669557163,0.013828277587890625,0.0,0.18458963173334222,,0.0,0.18458963173334222
2011-11-07,253.66085320958186,0.005245208740234375,0.0,0.17720604646354432,,0.0,0.17720604646354432
2011-11-08,260.5541071717808,0.0,0.0,0.17011780460492595,,0.0,0.17011780460492595
2011-11-09,259.0623761638869,0.080108642578125,0.0,0.1633130924208591,,0.0,0.1633130924208591
2011-11-10,255.60233003148127,0.12111663818359375,0.0,0.1567805687241459,,0.0,0.1567805687241459
2011-11-11,252.49902548639662,0.026226043701171875,0.0,0.1505093459752131,,0.0,0.1505093459752131
2011-11-12,253.0012577200799,0.008106231689453125,0.0,0.1444889721361797,,0.0,0.1444889721361797
2011-11-13,253.84513169774104,0.006198883056640625,0.0,0.13870941325070207,,0.0,0.13870941325070207
2011-11-14,254.53260308751155,0.008106231689453125,0.0,0.1331610367206626,,0.0,0.1331610367206626
2011-11-15,256.8542259360223,3.3278465270996094,0.0,0.12783459525184018,,0.0,0.12783459525184018
2011-11-16,251.54759675511409,0.4444122314453125,0.0,0.12272121144177393,,0.0,0.12272121144177393
2011-11-17,249.7834137106805,0.031948089599609375,0.0,0.1178123629841065,,0.0,0.1178123629841065
2011-11-18,251.86423315851576,0.0133514404296875,0.0,0.11309986846474178,,0.0,0.11309986846474178
2011-11-19,252.8047874594598,0.023365020751953125,0.0,0.1085758737261504,,0.0,0.1085758737261504
2011-11-20,253.3293000683058,0.1010894775390625,0.0,0.10423283877710338,,0.0,0.10423283877710338
2011-11-21,251.77752191075373,0.015735626220703125,0.0,0.1000635252260192,,0.0,0.1000635252260192
2011-11-22,260.0689628744989,0.0,0.0,0.0960609842169788,,0.0,0.0960609842169788
2011-11-23,258.53459690261576,0.00858306884765625,0.0,0.09221854484829992,,0.0,0.09221854484829992
2011-11-24,260.9011111085484,0.0,0.0,0.08852980305436797,,0.0,0.08852980305436797
2011-11-25,256.86941224583677,0.16927719116210938,0.0,0.08498861093219319,,0.0,0.08498861093219319
2011-11-26,255.66851502903987,0.01621246337890625,0.0,0.0815890664949054,,0.0,0.0815890664949054
2011-11-27,256.63033054519383,0.2808570861816406,0.0,0.07832550383510915,,0.0,0.07832550383510915
2011-11-28,256.9575209443638,0.8015632629394531,0.0,0.07519248368170481,,0.0,0.07519248368170481
2011-11-29,254.273349267728,0.057697296142578125,0.0,0.07218478433443663,,0.0,0.07218478433443663
2011-11-30,251.60188244033543,0.037670135498046875,0.0,0.06929739296105918,,0.0,0.06929739296105918
2011-12-01,255.32709898798353,0.004291534423828125,0.0,0.0665254972426168,,0.0,0.0665254972426168
2011-12-02,260.2570579672723,0.0400543212890625,0.0,0.06386447735291212,,0.0,0.06386447735291212
2011-12-03,256.9480039104689,0.5812644958496094,0.0,0.061309898258795625,,0.0,0.061309898258795625
2011-12-04,250.20476482558934,0.028133392333984375,0.0,0.0588575023284438,,0.0,0.0588575023284438
2011-12-05,248.02459794529963,0.06008148193359375,0.0,0.05650320223530604,,0.0,0.05650320223530604
2011-12-06,246.17712416498549,0.05054473876953125,0.0,0.0542430741458938,,0.0,0.0542430741458938
2011-12-07,249.853214405464,0.0,0.0,0.052073351180058056,,0.0,0.052073351180058056
2011-12-08,251.00171357640315,0.005245208740234375,0.0,0.049990417132855736,,0.0,0.049990417132855736
2011-12-09,250.29142266758967,0.00286102294921875,0.0,0.04799080044754151,,0.0,0.04799080044754151
2011-12-10,250.32144560663588,0.0171661376953125,0.0,0.04607116842963984,,0.0,0.04607116842963984
2011-12-11,247.98701364049006,0.021457672119140625,0.0,0.04422832169245424,,0.0,0.04422832169245424
2011-12-12,247.43165666111994,0.013828277587890625,0.0,0.04245918882475607,,0.0,0.04245918882475607
2011-12-13,250.37857578445164,0.4906654357910156,0.0,0.04076082127176583,,0.0,0.04076082127176583
2011-12-14,247.58797977615086,0.1220703125,0.0,0.03913038842089519,,0.0,0.03913038842089519
2011-12-15,247.01876718052912,0.013828277587890625,0.0,0.03756517288405938,,0.0,0.03756517288405938
2011-12-16,244.22839242466975,0.06008148193359375,0.0,0.036062565968697016,,0.0,0.036062565968697016
2011-12-17,243.23900300511409,0.0286102294921875,0.0,0.03462006332994914,,0.0,0.03462006332994914
2011-12-18,246.1135452414422,0.005245208740234375,0.0,0.033235260796751175,,0.0,0.033235260796751175
2011-12-19,247.93567417312352,0.06628036499023438,0.0,0.03190585036488113,,0.0,0.03190585036488113
2011-12-20,248.40661190200535,0.3275871276855469,0.0,0.030629616350285882,,0.0,0.030629616350285882
2011-12-21,246.49044241754896,0.0,0.0,0.029404431696274443,,0.0,0.029404431696274443
2011-12-22,246.79763363052098,0.0,0.0,0.028228254428423465,,0.0,0.028228254428423465
2011-12-23,246.2706185802687,0.0,0.0,0.02709912425128653,,0.0,0.02709912425128653
2011-12-24,246.10346871861506,0.0,0.0,0.02601515928123507,,0.0,0.02601515928123507
2011-12-25,246.5627105856805,0.0,0.0,0.024974552909985667,,0.0,0.024974552909985667
2011-12-26,248.6588727459181,0.0,0.0,0.023975570793586237,,0.0,0.023975570793586237
2011-12-27,251.48096098749525,0.07867813110351562,0.0,0.023016547961842784,,0.0,0.023016547961842784
2011-12-28,251.11470236627943,0.002384185791015625,0.0,0.022095886043369067,,0.0,0.022095886043369067
2011-12-29,250.73764751601902,0.0667572021484375,0.0,0.021212050601634305,,0.0,0.021212050601634305
2011-12-30,249.7563961172967,0.008106231689453125,0.0,0.020363568577568936,,0.0,0.020363568577568936
2011-12-31,248.07024016229994,0.15687942504882812,0.0,0.01954902583446618,,0.0,0.01954902583446618
2012-01-01,244.95018210260756,0.014781951904296875,0.0,0.018767064801087533,,0.0,0.018767064801087533
2012-01-02,246.44513716547377,0.0,0.0,0.01801638220904403,,0.0,0.01801638220904403
2012-01-03,245.66369007278172,0.0,0.0,0.017295726920682267,,0.0,0.017295726920682267
2012-01-04,247.33481484898616,0.0,0.0,0.01660389784385498,,0.0,0.01660389784385498
2012-01-05,248.2353345379103,0.055789947509765625,0.0,0.01593974193010078,,0.0,0.01593974193010078
2012-01-06,244.2181594992547,0.01811981201171875,0.0,0.01530215225289675,,0.0,0.01530215225289675
2012-01-07,242.85224038609553,0.0209808349609375,0.0,0.014690066162780879,,0.0,0.014690066162780879
2012-01-08,246.86043880630223,0.00095367431640625,0.0,0.014102463516269644,,0.0,0.014102463516269644
2012-01-09,247.56898830581395,0.000476837158203125,0.0,0.013538364975618857,,0.0,0.013538364975618857
2012-01-10,246.36656393854506,0.0,0.0,0.012996830376594102,,0.0,0.012996830376594102
2012-01-11,247.57113788772313,0.1468658447265625,0.0,0.012476957161530338,,0.0,0.012476957161530338
2012-01-12,247.51265412816096,1.0313987731933594,0.0,0.011977878875069126,,0.0,0.011977878875069126
2012-01-13,244.81459822504408,0.02574920654296875,0.0,0.011498763720066363,,0.0,0.011498763720066363
2012-01-14,247.55534694839207,0.000476837158203125,0.0,0.01103881317126371,,0.0,0.01103881317126371
2012-01-15,246.97643548497248,0.06961822509765625,0.0,0.010597260644413162,,0.0,0.010597260644413162
2012-01-16,245.93789305536635,0.2903938293457031,0.0,0.010173370218636634,,0.0,0.010173370218636634
2012-01-17,247.05431189386732,0.499725341796875,0.0,0.009766435409891167,,0.0,0.009766435409891167
2012-01-18,241.61274542658217,1.010894775390625,0.0,0.009375777993495519,,0.0,0.009375777993495519
2012-01-19,238.5966028993198,0.2155303955078125,0.0,0.009000746873755698,,0.0,0.009000746873755698
2012-01-20,236.75680556146986,0.12254714965820312,0.0,0.008640716998805472,,0.0,0.008640716998805472
2012-01-21,237.10575308649427,0.0591278076171875,0.0,0.008295088318853254,,0.0,0.008295088318853254
2012-01-22,240.57334087539402,0.00286102294921875,0.0,0.007963284786099124,,0.0,0.007963284786099124
2012-01-23,243.38658982762385,0.0,0.0,0.007644753394655158,,0.0,0.007644753394655158
2012-01-24,245.28012099115736,0.0,0.0,0.007338963258868951,,0.0,0.007338963258868951
2012-01-25,244.37373175470717,0.029087066650390625,0.0,0.0070454047285141925,,0.0,0.0070454047285141925
2012-01-26,244.00797540196467,0.041961669921875,0.0,0.006763588539373625,,0.0,0.006763588539373625
2012-01-27,242.61362662165052,0.11014938354492188,0.0,0.00649304499779868,,0.0,0.00649304499779868
2012-01-28,241.5683315421014,0.027179718017578125,0.0,0.006233323197886733,,0.0,0.006233323197886733
2012-01-29,242.10945270705906,0.008106231689453125,0.0,0.005983990269971262,,0.0,0.005983990269971262
2012-01-30,249.329044483589,0.000476837158203125,0.0,0.005744630659172412,,0.0,0.005744630659172412
2012-01-31,249.61748645950047,1.8768310546875,0.0,0.005514845432805515,,0.0,0.005514845432805515
