,T2,RRR,PE,Q_HBV,HBV_snowpack,HBV_soil_moisture,HBV_AET,HBV_upper_gw,HBV_lower_gw,Qobs,Q_DDM,Q_Total
2017-09-28,270.7140394155944,0.22554397583007812,0.2834699201510327,0.943134243509751,13.633155822753906,194.6599623968225,0.3133075035669119,0.0,21.088378537404402,0.3335907335907336,0.0,0.943134243509751
2017-09-29,270.14434575008414,5.225181579589844,0.22048687203930684,0.9053629305407208,17.290782928466797,194.40884952750991,0.25111286931257054,0.0,20.244843395908227,0.3335907335907336,0.0,0.9053629305407208
2017-09-30,268.6309955461366,7.456302642822266,0.05317693956929339,0.8690970758666355,22.510194778442383,194.36046936372395,0.04838016378595507,0.0,19.435049660071897,0.3335907335907336,0.0,0.8690970758666355
2017-10-01,264.983337669591,0.08869171142578125,0.0,0.8343155456479325,22.57227897644043,194.36046936372395,0.0,0.0,18.65764767366902,0.0,0.0,0.8343155456479325
2017-10-02,266.3572333381307,0.0,0.0,0.8009509212309787,22.57227897644043,194.36046936372395,0.0,0.0,17.91134176672226,0.0,0.0,0.8009509212309787
2017-10-03,267.91759036223,0.0,0.0,0.7689254475002999,22.57227897644043,194.36046936372395,0.0,0.0,17.19488809605337,0.0,0.0,0.7689254475002999
2017-10-04,269.8740280626967,0.0,0.1906016320570024,0.7381740322591444,22.57227897644043,194.14418466410692,0.21628469961704702,0.0,16.507092572211235,0.0,0.0,0.7381740322591444
2017-10-05,268.08605971832134,7.632255554199219,0.0,0.7086460099370644,27.914857864379883,194.14418466410692,0.0,0.0,15.846808869322786,0.0,0.0,0.7086460099370644
2017-10-06,266.2210310087649,4.352569580078125,0.0,0.6802972123650313,30.96165657043457,194.14418466410692,0.0,0.0,15.212936514549874,0.0,0.0,0.6802972123650313
2017-10-07,261.4689523703286,0.01811981201171875,0.0,0.6530836800725799,30.974340438842773,194.14418466410692,0.0,0.0,14.604419053967879,0.0,0.0,0.6530836800725799
2017-10-08,260.9315419062148,0.24175643920898438,0.0,0.6269603558161008,31.143569946289062,194.14418466410692,0.0,0.0,14.020242291809163,0.0,0.0,0.6269603558161008
2017-10-09,262.77604670064056,0.39005279541015625,0.0,0.6018826079829336,31.416606903076172,194.14418466410692,0.0,0.0,13.459432600136797,0.0,0.0,0.6018826079829336
2017-10-10,264.56618379876966,0.0,0.0,0.5778077596185021,31.416606903076172,194.14418466410692,0.0,0.0,12.921055296131325,0.0,0.0,0.5778077596185021
2017-10-11,264.2951207347425,0.000476837158203125,0.0,0.5546955037446857,31.416940689086914,194.14418466410692,0.0,0.0,12.404213084286072,0.0,0.0,0.5546955037446857
2017-10-12,266.4730401834385,0.0,0.0,0.5325075412306994,31.416940689086914,194.14418466410692,0.0,0.0,11.908044560914629,0.0,0.0,0.5325075412306994
2017-10-13,265.23545313046947,0.0,0.0,0.5112071186675395,31.416940689086914,194.14418466410692,0.0,0.0,11.431722778478044,0.0,0.0,0.5112071186675395
2017-10-14,264.60670125795144,0.0019073486328125,0.0,0.490758805871373,31.418275833129883,194.14418466410692,0.0,0.0,10.974453867338921,0.0,0.0,0.490758805871373
2017-10-15,266.1946986852515,0.0,0.0,0.4711284819036776,31.418275833129883,194.14418466410692,0.0,0.0,10.535475712645365,0.0,0.0,0.4711284819036776
2017-10-16,265.47975311086316,0.027179718017578125,0.0,0.4522833734512977,31.437301635742188,194.14418466410692,0.0,0.0,10.11405668413955,0.0,0.0,0.4522833734512977
2017-10-17,265.63217771756996,0.061511993408203125,0.0,0.43419204883879753,31.48036003112793,194.14418466410692,0.0,0.0,9.709494416773968,0.0,0.0,0.43419204883879753
2017-10-18,265.90933120418447,0.01049041748046875,0.0,0.4168243618949669,31.487703323364258,194.14418466410692,0.0,0.0,9.321114640103008,0.0,0.0,0.4168243618949669
2017-10-19,266.91642019871966,5.28717041015625,0.0,0.4001513798513809,35.18872261047363,194.14418466410692,0.0,0.0,8.948270054498888,0.0,0.0,0.4001513798513809
2017-10-20,264.08074013095717,0.0782012939453125,0.0,0.3841453213507516,35.24346351623535,194.14418466410692,0.0,0.0,8.590339252318932,0.0,0.0,0.3841453213507516
2017-10-21,264.0861501135789,0.0,0.0,0.3687795091835719,35.24346351623535,194.14418466410692,0.0,0.0,8.246725682226176,0.0,0.0,0.3687795091835719
2017-10-22,264.4111514926216,0.002384185791015625,0.0,0.35402833060381667,35.24513244628906,194.14418466410692,0.0,0.0,7.916856654937129,0.0,0.0,0.35402833060381667
2017-10-23,263.41546396525587,0.00667572021484375,0.0,0.3398671983553372,35.24980545043945,194.14418466410692,0.0,0.0,7.600182388739643,0.0,0.0,0.3398671983553372
2017-10-24,265.1715169406552,0.030517578125,0.0,0.3262725103946995,35.27116775512695,194.14418466410692,0.0,0.0,7.296175093190057,0.0,0.0,0.3262725103946995
2017-10-25,264.3916883555306,0.14448165893554688,0.0,0.31322160957443607,35.372304916381836,194.14418466410692,0.0,0.0,7.004328089462455,0.0,0.0,0.31322160957443607
2017-10-26,264.16166375049164,0.0743865966796875,0.0,0.30069274491965825,35.42437553405762,194.14418466410692,0.0,0.0,6.724154965883957,0.0,0.0,0.30069274491965825
2017-10-27,263.3317410303347,0.09441375732421875,0.0,0.2886650350932365,35.49046516418457,194.14418466410692,0.0,0.0,6.455188767248599,0.0,0.0,0.2886650350932365
2017-10-28,263.3327154707321,0.006198883056640625,0.0,0.2771184337763674,35.49480438232422,194.14418466410692,0.0,0.0,6.196981216558655,0.0,0.0,0.2771184337763674
2017-10-29,265.55404522241474,0.0,0.0,0.26603369649765213,35.49480438232422,194.14418466410692,0.0,0.0,5.949101967896309,0.0,0.0,0.26603369649765213
2017-10-30,265.7151476683444,0.00095367431640625,0.0,0.2553923486538594,35.4954719543457,194.14418466410692,0.0,0.0,5.711137889180456,0.0,0.0,0.2553923486538594
2017-10-31,267.18850476707837,0.8096694946289062,0.0,0.24517665469032754,36.06224060058594,194.14418466410692,0.0,0.0,5.482692373613238,0.0,0.0,0.24517665469032754
2017-11-01,266.23437457736117,0.02288818359375,0.0,0.23536958848421247,36.07826232910156,194.14418466410692,0.0,0.0,5.263384678668709,0.0,0.0,0.23536958848421247
2017-11-02,267.06591476750816,0.000476837158203125,0.0,0.22595480493880835,36.078596115112305,194.14418466410692,0.0,0.0,5.0528492915219605,0.0,0.0,0.22595480493880835
2017-11-03,266.9161576795819,0.0,0.0,0.2169166127443647,36.078596115112305,194.14418466410692,0.0,0.0,4.850735319861082,0.0,0.0,0.2169166127443647
2017-11-04,266.7347671662357,0.5383491516113281,0.0,0.2082399482391475,36.455440521240234,194.14418466410692,0.0,0.0,4.656705907066638,0.0,0.0,0.2082399482391475
2017-11-05,265.68073941076636,2.129077911376953,0.0,0.1999103503115319,37.9457950592041,194.14418466410692,0.0,0.0,4.470437670783973,0.0,0.0,0.1999103503115319
2017-11-06,264.14284588124855,0.03910064697265625,0.0,0.19191393629862838,37.97316551208496,194.14418466410692,0.0,0.0,4.291620163952614,0.0,0.0,0.19191393629862838
2017-11-07,264.90694920672655,1.0480880737304688,0.0,0.18423737884560298,38.70682716369629,194.14418466410692,0.0,0.0,4.11995535739451,0.0,0.0,0.18423737884560298
2017-11-08,263.1227531106477,1.3022422790527344,0.0,0.17686788369120005,39.6183967590332,194.14418466410692,0.0,0.0,3.955157143098729,0.0,0.0,0.17686788369120005
2017-11-09,262.01085993005364,0.000476837158203125,0.0,0.16979316834357552,39.618730545043945,194.14418466410692,0.0,0.0,3.79695085737478,0.0,0.0,0.16979316834357552
2017-11-10,261.58801912958313,0.03337860107421875,0.0,0.1630014416100779,39.6420955657959,194.14418466410692,0.0,0.0,3.6450728230797886,0.0,0.0,0.1630014416100779
2017-11-11,260.63971859234965,0.019073486328125,0.0,0.15648138394583674,39.655447006225586,194.14418466410692,0.0,0.0,3.499269910156597,0.0,0.0,0.15648138394583674
2017-11-12,260.81415664545693,0.041484832763671875,0.0,0.1502221285880192,39.684486389160156,194.14418466410692,0.0,0.0,3.359299113750333,0.0,0.0,0.1502221285880192
2017-11-13,262.1903774090984,0.0,0.0,0.14421324344444547,39.684486389160156,194.14418466410692,0.0,0.0,3.2249271492003198,0.0,0.0,0.14421324344444547
2017-11-14,263.2033386612665,0.0,0.0,0.13844471370662437,39.684486389160156,194.14418466410692,0.0,0.0,3.095930063232307,0.0,0.0,0.13844471370662437
2017-11-15,262.48757394201454,0.171661376953125,0.0,0.13290692515835012,39.804649353027344,194.14418466410692,0.0,0.0,2.9720928607030146,0.0,0.0,0.13290692515835012
2017-11-16,262.6732405377357,6.938457489013672,0.0,0.1275906481520268,44.661569595336914,194.14418466410692,0.0,0.0,2.853209146274894,0.0,0.0,0.1275906481520268
2017-11-17,258.63723545737184,1.2540817260742188,0.0,0.12248702222595685,45.53942680358887,194.14418466410692,0.0,0.0,2.7390807804238984,0.0,0.0,0.12248702222595685
2017-11-18,257.66696406641654,0.17547607421875,0.0,0.11758754133692209,45.66226005554199,194.14418466410692,0.0,0.0,2.6295175492069425,0.0,0.0,0.11758754133692209
2017-11-19,258.4608000324721,0.00286102294921875,0.0,0.11288403968344327,45.664262771606445,194.14418466410692,0.0,0.0,2.524336847238665,0.0,0.0,0.11288403968344327
2017-11-20,255.42845313019495,0.014781951904296875,0.0,0.1083686780961028,45.67461013793945,194.14418466410692,0.0,0.0,2.4233633733491184,0.0,0.0,0.1083686780961028
2017-11-21,254.85683528719355,0.01621246337890625,0.0,0.10403393097225756,45.68595886230469,194.14418466410692,0.0,0.0,2.3264288384151537,0.0,0.0,0.10403393097225756
2017-11-22,257.4756087621893,0.0,0.0,0.09987257373336755,45.68595886230469,194.14418466410692,0.0,0.0,2.2333716848785476,0.0,0.0,0.09987257373336755
2017-11-23,257.97035083708914,0.0,0.0,0.0958776707840335,45.68595886230469,194.14418466410692,0.0,0.0,2.1440368174834057,0.0,0.0,0.0958776707840335
2017-11-24,257.9685356483823,0.0,0.0,0.0920425639526725,45.68595886230469,194.14418466410692,0.0,0.0,2.0582753447840694,0.0,0.0,0.0920425639526725
2017-11-25,260.2236698463371,0.0,0.0,0.08836086139456557,45.68595886230469,194.14418466410692,0.0,0.0,1.9759443309927065,0.0,0.0,0.08836086139456557
2017-11-26,260.57634279877396,0.0,0.0,0.0848264269387828,45.68595886230469,194.14418466410692,0.0,0.0,1.8969065577529982,0.0,0.0,0.0848264269387828
2017-11-27,259.13321385568594,0.06771087646484375,0.0,0.08143336986123138,45.73335647583008,194.14418466410692,0.0,0.0,1.8210302954428783,0.0,0.0,0.08143336986123138
2017-11-28,258.21382970926425,0.2894401550292969,0.0,0.07817603506678213,45.935964584350586,194.14418466410692,0.0,0.0,1.7481890836251632,0.0,0.0,0.07817603506678213
2017-11-29,255.7057527214879,0.032901763916015625,0.0,0.07504899366411089,45.9589958190918,194.14418466410692,0.0,0.0,1.6782615202801567,0.0,0.0,0.07504899366411089
2017-11-30,257.6282821747693,0.015735626220703125,0.0,0.07204703391754648,45.97001075744629,194.14418466410692,0.0,0.0,1.6111310594689505,0.0,0.0,0.07204703391754648
2017-12-01,259.013042159933,0.0,0.0,0.06916515256084461,45.97001075744629,194.14418466410692,0.0,0.0,1.5466858170901925,0.0,0.0,0.06916515256084461
2017-12-02,259.116202576253,0.051021575927734375,0.0,0.06639854645841083,46.0057258605957,194.14418466410692,0.0,0.0,1.4848183844065848,0.0,0.0,0.06639854645841083
2017-12-03,259.94697873633356,0.23698806762695312,0.0,0.06374260460007437,46.17161750793457,194.14418466410692,0.0,0.0,1.4254256490303214,0.0,0.0,0.06374260460007437
2017-12-04,260.88644715651776,0.324249267578125,0.0,0.06119290041607139,46.39859199523926,194.14418466410692,0.0,0.0,1.3684086230691086,0.0,0.0,0.06119290041607139
2017-12-05,259.9948191957277,0.1678466796875,0.0,0.05874518439942853,46.51608467102051,194.14418466410692,0.0,0.0,1.3136722781463444,0.0,0.0,0.05874518439942853
2017-12-06,256.0307213321289,0.014543533325195312,0.0,0.0563953770234514,46.526265144348145,194.14418466410692,0.0,0.0,1.2611253870204906,0.0,0.0,0.0563953770234514
2017-12-07,257.4225818321384,0.3619194030761719,0.0,0.05413956194251335,46.779608726501465,194.14418466410692,0.0,0.0,1.210680371539671,0.0,0.0,0.05413956194251335
2017-12-08,256.642922676986,0.0152587890625,0.0,0.05197397946481282,46.790289878845215,194.14418466410692,0.0,0.0,1.1622531566780843,0.0,0.0,0.05197397946481282
2017-12-09,261.726853339255,0.0,0.0,0.0498950202862203,46.790289878845215,194.14418466410692,0.0,0.0,1.115763030410961,0.0,0.0,0.0498950202862203
2017-12-10,261.307349203544,0.019073486328125,0.0,0.0478992194747715,46.8036413192749,194.14418466410692,0.0,0.0,1.0711325091945225,0.0,0.0,0.0478992194747715
2017-12-11,257.48954309020615,0.01811981201171875,0.0,0.045983250695780645,46.816325187683105,194.14418466410692,0.0,0.0,1.0282872088267416,0.0,0.0,0.045983250695780645
2017-12-12,259.10925429647443,0.050067901611328125,0.0,0.04414392066794942,46.851372718811035,194.14418466410692,0.0,0.0,0.987155720473672,0.0,0.0,0.04414392066794942
2017-12-13,255.24481774181075,0.022411346435546875,0.0,0.04237816384123144,46.86706066131592,194.14418466410692,0.0,0.0,0.947669491654725,0.0,0.0,0.04237816384123144
2017-12-14,254.52667592344048,0.026702880859375,0.0,0.04068303728758218,46.88575267791748,194.14418466410692,0.0,0.0,0.909762711988536,0.0,0.0,0.04068303728758218
2017-12-15,255.10816964939394,0.030994415283203125,0.0,0.03905571579607889,46.90744876861572,194.14418466410692,0.0,0.0,0.8733722035089946,0.0,0.0,0.03905571579607889
2017-12-16,256.01708615173465,0.03147125244140625,0.0,0.037493487164235735,46.92947864532471,194.14418466410692,0.0,0.0,0.8384373153686348,0.0,0.0,0.037493487164235735
2017-12-17,257.9528383301059,0.9102821350097656,0.0,0.035993747677666305,47.56667613983154,194.14418466410692,0.0,0.0,0.8048998227538894,0.0,0.0,0.035993747677666305
2017-12-18,255.734966761623,0.011920928955078125,0.0,0.03455399777055966,47.5750207901001,194.14418466410692,0.0,0.0,0.7727038298437338,0.0,0.0,0.03455399777055966
2017-12-19,259.3127079484989,0.0,0.0,0.03317183785973728,47.5750207901001,194.14418466410692,0.0,0.0,0.7417956766499844,0.0,0.0,0.03317183785973728
2017-12-20,260.78133659216684,0.0,0.0,0.03184496434534779,47.5750207901001,194.14418466410692,0.0,0.0,0.712123849583985,0.0,0.0,0.03184496434534779
2017-12-21,260.47767145381096,0.01811981201171875,0.0,0.030571165771533876,47.5877046585083,194.14418466410692,0.0,0.0,0.6836388956006256,0.0,0.0,0.030571165771533876
2017-12-22,255.46678876713202,0.02193450927734375,0.0,0.029348319140672513,47.60305881500244,194.14418466410692,0.0,0.0,0.6562933397766006,0.0,0.0,0.029348319140672513
2017-12-23,256.6082502289979,0.014781951904296875,0.0,0.02817438637504561,47.61340618133545,194.14418466410692,0.0,0.0,0.6300416061855366,0.0,0.0,0.02817438637504561
2017-12-24,257.96948425875144,0.059604644775390625,0.0,0.027047410920043785,47.65512943267822,194.14418466410692,0.0,0.0,0.6048399419381152,0.0,0.0,0.027047410920043785
2017-12-25,257.6056225774208,0.021457672119140625,0.0,0.025965514483242035,47.67014980316162,194.14418466410692,0.0,0.0,0.5806463442605906,0.0,0.0,0.025965514483242035
2017-12-26,262.5227792020034,0.02765655517578125,0.0,0.02492689390391236,47.68950939178467,194.14418466410692,0.0,0.0,0.557420490490167,0.0,0.0,0.02492689390391236
2017-12-27,261.5038923427908,2.0818710327148438,0.0,0.02392981814775587,49.14681911468506,194.14418466410692,0.0,0.0,0.5351236708705602,0.0,0.0,0.02392981814775587
2017-12-28,256.3039085289186,2.7313232421875,0.0,0.02297262542184563,51.05874538421631,194.14418466410692,0.0,0.0,0.5137187240357378,0.0,0.0,0.02297262542184563
2017-12-29,254.116536331401,0.043392181396484375,0.0,0.0220537204049718,51.08911991119385,194.14418466410692,0.0,0.0,0.4931699750743083,0.0,0.0,0.0220537204049718
2017-12-30,255.25999342948901,0.010967254638671875,0.0,0.021171571588772926,51.09679698944092,194.14418466410692,0.0,0.0,0.473443176071336,0.0,0.0,0.021171571588772926
2017-12-31,252.84691210394854,0.013828277587890625,0.0,0.02032470872522201,51.10647678375244,194.14418466410692,0.0,0.0,0.45450544902848256,0.0,0.0,0.02032470872522201
2018-01-01,252.4771241694045,0.156402587890625,0.0,0.019511720376213133,51.21595859527588,194.14418466410692,0.0,0.0,0.4363252310673433,0.0,0.0,0.019511720376213133
2018-01-02,251.9564636517988,0.19502639770507812,0.0,0.01873125156116461,51.352477073669434,194.14418466410692,0.0,0.0,0.41887222182464956,0.0,0.0,0.01873125156116461
2018-01-03,251.43387019304225,0.08153915405273438,0.0,0.017982001498718026,51.40955448150635,194.14418466410692,0.0,0.0,0.4021173329516636,0.0,0.0,0.017982001498718026
2018-01-04,249.8946075420034,0.009059906005859375,0.0,0.017262721438769307,51.41589641571045,194.14418466410692,0.0,0.0,0.386032639633597,0.0,0.0,0.017262721438769307
2018-01-05,249.30273652315313,0.005245208740234375,0.0,0.016572212581218534,51.41956806182861,194.14418466410692,0.0,0.0,0.3705913340482531,0.0,0.0,0.016572212581218534
2018-01-06,249.58808793551705,0.001430511474609375,0.0,0.01590932407796979,51.42056941986084,194.14418466410692,0.0,0.0,0.355767680686323,0.0,0.0,0.01590932407796979
2018-01-07,251.43344378631275,0.0,0.0,0.015272951114850997,51.42056941986084,194.14418466410692,0.0,0.0,0.3415369734588701,0.0,0.0,0.015272951114850997
2018-01-08,253.32914248189869,0.0,0.0,0.014662033070256958,51.42056941986084,194.14418466410692,0.0,0.0,0.3278754945205153,0.0,0.0,0.014662033070256958
2018-01-09,254.27760107640583,0.0,0.0,0.01407555174744668,51.42056941986084,194.14418466410692,0.0,0.0,0.31476047473969465,0.0,0.0,0.01407555174744668
2018-01-10,254.90092465064444,0.007152557373046875,0.0,0.013512529677548811,51.42557621002197,194.14418466410692,0.0,0.0,0.30217005575010686,0.0,0.0,0.013512529677548811
2018-01-11,257.26288113461754,0.0,0.0,0.012972028490446859,51.42557621002197,194.14418466410692,0.0,0.0,0.29008325352010256,0.0,0.0,0.012972028490446859
2018-01-12,257.33638720030405,0.057220458984375,0.0,0.012453147350828985,51.465630531311035,194.14418466410692,0.0,0.0,0.27847992337929844,0.0,0.0,0.012453147350828985
2018-01-13,254.63443856162567,0.019073486328125,0.0,0.011955021456795827,51.47898197174072,194.14418466410692,0.0,0.0,0.2673407264441265,0.0,0.0,0.011955021456795827
2018-01-14,257.4390234177492,0.003337860107421875,0.0,0.011476820598523993,51.48131847381592,194.14418466410692,0.0,0.0,0.25664709738636143,0.0,0.0,0.011476820598523993
2018-01-15,256.7880212574499,0.2760887145996094,0.0,0.011017747774583033,51.674580574035645,194.14418466410692,0.0,0.0,0.24638121349090697,0.0,0.0,0.011017747774583033
2018-01-16,255.15429122620046,0.04291534423828125,0.0,0.01057703786359971,51.70462131500244,194.14418466410692,0.0,0.0,0.23652596495127068,0.0,0.0,0.01057703786359971
2018-01-17,253.79830751563534,0.01430511474609375,0.0,0.010153956349055722,51.71463489532471,194.14418466410692,0.0,0.0,0.22706492635321984,0.0,0.0,0.010153956349055722
2018-01-18,254.25340070959476,0.13399124145507812,0.0,0.009747798095093494,51.80842876434326,194.14418466410692,0.0,0.0,0.21798232929909106,0.0,0.0,0.009747798095093494
2018-01-19,255.3060982426549,0.0152587890625,0.0,0.009357886171289753,51.81910991668701,194.14418466410692,0.0,0.0,0.2092630361271274,0.0,0.0,0.009357886171289753
2018-01-20,255.0202551479064,0.14734268188476562,0.0,0.00898357072443816,51.92224979400635,194.14418466410692,0.0,0.0,0.2008925146820423,0.0,0.0,0.00898357072443816
2018-01-21,256.7178959531453,0.11348724365234375,0.0,0.008624227895460634,52.00169086456299,194.14418466410692,0.0,0.0,0.1928568140947606,0.0,0.0,0.008624227895460634
2018-01-22,257.31563266383154,0.020503997802734375,0.0,0.00827925877964221,52.0160436630249,194.14418466410692,0.0,0.0,0.18514254153097018,0.0,0.0,0.00827925877964221
2018-01-23,255.83123991833895,0.014781951904296875,0.0,0.007948088428456521,52.02639102935791,194.14418466410692,0.0,0.0,0.17773683986973138,0.0,0.0,0.007948088428456521
2018-01-24,254.26735689389864,0.2536773681640625,0.0,0.0076301648913182606,52.203965187072754,194.14418466410692,0.0,0.0,0.17062736627494213,0.0,0.0,0.0076301648913182606
2018-01-25,252.9245517951931,0.049591064453125,0.0,0.00732495829566553,52.23867893218994,194.14418466410692,0.0,0.0,0.16380227162394445,0.0,0.0,0.00732495829566553
2018-01-26,250.84901995431474,0.003814697265625,0.0,0.007031959963838908,52.24134922027588,194.14418466410692,0.0,0.0,0.15725018075898667,0.0,0.0,0.007031959963838908
2018-01-27,250.14758890597196,0.21696090698242188,0.0,0.006750681565285352,52.393221855163574,194.14418466410692,0.0,0.0,0.1509601735286272,0.0,0.0,0.006750681565285352
2018-01-28,250.50262655447327,0.1392364501953125,0.0,0.006480654302673939,52.49068737030029,194.14418466410692,0.0,0.0,0.14492176658748213,0.0,0.0,0.006480654302673939
2018-01-29,251.42379966525382,0.32806396484375,0.0,0.006221428130566982,52.72033214569092,194.14418466410692,0.0,0.0,0.13912489592398283,0.0,0.0,0.006221428130566982
2018-01-30,252.09872746539494,0.00095367431640625,0.0,0.0059725710053443026,52.7209997177124,194.14418466410692,0.0,0.0,0.1335599000870235,0.0,0.0,0.0059725710053443026
2018-01-31,255.19494930941266,0.0,0.0,0.00573366816513053,52.7209997177124,194.14418466410692,0.0,0.0,0.12821750408354257,0.0,0.0,0.00573366816513053
2018-02-01,255.89810652870133,0.00095367431640625,0.0,0.005504321438525308,52.72166728973389,194.14418466410692,0.0,0.0,0.12308880392020087,0.0,0.0,0.005504321438525308
2018-02-02,255.30608743075697,0.0,0.0,0.005284148580984295,52.72166728973389,194.14418466410692,0.0,0.0,0.11816525176339283,0.0,0.0,0.005284148580984295
2018-02-03,255.5228325497052,0.004291534423828125,0.0,0.005072782637744924,52.724671363830566,194.14418466410692,0.0,0.0,0.11343864169285713,0.0,0.0,0.005072782637744924
2018-02-04,255.94226422910685,0.5159378051757812,0.0,0.004869871332235128,53.08582782745361,194.14418466410692,0.0,0.0,0.10890109602514284,0.0,0.0,0.004869871332235128
2018-02-05,254.16672735918235,0.03337860107421875,0.0,0.004675076478945723,53.109192848205566,194.14418466410692,0.0,0.0,0.10454505218413712,0.0,0.0,0.004675076478945723
2018-02-06,257.2267284635429,0.037670135498046875,0.0,0.004488073419787894,53.1355619430542,194.14418466410692,0.0,0.0,0.10036325009677163,0.0,0.0,0.004488073419787894
2018-02-07,256.84988223966985,1.2173652648925781,0.0,0.0043085504829963785,53.987717628479004,194.14418466410692,0.0,0.0,0.09634872009290077,0.0,0.0,0.0043085504829963785
2018-02-08,255.19711139010838,0.040531158447265625,0.0,0.004136208463676523,54.01608943939209,194.14418466410692,0.0,0.0,0.09249477128918474,0.0,0.0,0.004136208463676523
2018-02-09,255.97997265016477,0.006198883056640625,0.0,0.003970760125129463,54.02042865753174,194.14418466410692,0.0,0.0,0.08879498043761734,0.0,0.0,0.003970760125129463
2018-02-10,257.3651532197446,0.0,0.0,0.0038119297201242835,54.02042865753174,194.14418466410692,0.0,0.0,0.08524318122011265,0.0,0.0,0.0038119297201242835
2018-02-11,257.94403658442843,0.0,0.0,0.0036594525313193116,54.02042865753174,194.14418466410692,0.0,0.0,0.08183345397130815,0.0,0.0,0.0036594525313193116
2018-02-12,260.30075033473145,0.0,0.0,0.003513074430066539,54.02042865753174,194.14418466410692,0.0,0.0,0.07856011581245582,0.0,0.0,0.003513074430066539
2018-02-13,260.3288831593815,0.004291534423828125,0.0,0.003372551452863877,54.02343273162842,194.14418466410692,0.0,0.0,0.07541771117995759,0.0,0.0,0.003372551452863877
2018-02-14,260.1719686886443,0.025272369384765625,0.0,0.003237649394749322,54.041123390197754,194.14418466410692,0.0,0.0,0.07240100273275929,0.0,0.0,0.003237649394749322
2018-02-15,260.94917910688486,0.051975250244140625,0.0,0.0031081434189593493,54.07750606536865,194.14418466410692,0.0,0.0,0.06950496262344892,0.0,0.0,0.0031081434189593493
2018-02-16,260.22061076165295,1.2969970703125,0.0,0.0029838176822009756,54.9854040145874,194.14418466410692,0.0,0.0,0.06672476411851097,0.0,0.0,0.0029838176822009756
2018-02-17,256.8933377496208,0.44155120849609375,0.0,0.002864464974912937,55.29448986053467,194.14418466410692,0.0,0.0,0.06405577355377053,0.0,0.0,0.002864464974912937
2018-02-18,256.4723367829682,0.9942054748535156,0.0,0.0027498863759164195,55.99043369293213,194.14418466410692,0.0,0.0,0.061493542611619705,0.0,0.0,0.0027498863759164195
2018-02-19,254.31778217540696,1.1339187622070312,0.0,0.002639890920879763,56.78417682647705,194.14418466410692,0.0,0.0,0.05903380090715492,0.0,0.0,0.002639890920879763
2018-02-20,254.74731279029743,0.056743621826171875,0.0,0.0025342952840445724,56.82389736175537,194.14418466410692,0.0,0.0,0.056672448870868725,0.0,0.0,0.0025342952840445724
2018-02-21,257.6129771521627,0.0,0.0,0.0024329234726827896,56.82389736175537,194.14418466410692,0.0,0.0,0.054405550916033975,0.0,0.0,0.0024329234726827896
2018-02-22,259.3369457332208,0.8249282836914062,0.0,0.0023356065337754783,57.401347160339355,194.14418466410692,0.0,0.0,0.05222932887939261,0.0,0.0,0.0023356065337754783
2018-02-23,258.814373853874,0.12111663818359375,0.0,0.002242182272424459,57.48612880706787,194.14418466410692,0.0,0.0,0.05014015572421691,0.0,0.0,0.002242182272424459
2018-02-24,260.52317803175225,0.00095367431640625,0.0,0.0021524949815274804,57.486796379089355,194.14418466410692,0.0,0.0,0.04813454949524823,0.0,0.0,0.0021524949815274804
2018-02-25,261.7942629100773,0.01049041748046875,0.0,0.0020663951822663808,57.494139671325684,194.14418466410692,0.0,0.0,0.0462091675154383,0.0,0.0,0.0020663951822663808
2018-02-26,261.5000915190089,0.09679794311523438,0.0,0.0019837393749757254,57.56189823150635,194.14418466410692,0.0,0.0,0.044360800814820765,0.0,0.0,0.0019837393749757254
2018-02-27,262.9000153021054,0.10013580322265625,0.0,0.0019043897999766963,57.63199329376221,194.14418466410692,0.0,0.0,0.042586368782227935,0.0,0.0,0.0019043897999766963
2018-02-28,263.63545036982816,0.8716583251953125,0.0,0.0018282142079776283,58.242154121398926,194.14418466410692,0.0,0.0,0.04088291403093882,0.0,0.0,0.0018282142079776283
2018-03-01,262.53204447560626,0.02574920654296875,0.0,0.0017550856396585232,58.260178565979004,194.14418466410692,0.0,0.0,0.039247597469701266,0.0,0.0,0.0017550856396585232
2018-03-02,263.58287762596495,0.06389617919921875,0.0,0.0016848822140721822,58.30490589141846,194.14418466410692,0.0,0.0,0.03767769357091322,0.0,0.0,0.0016848822140721822
2018-03-03,261.7889856866361,2.3107528686523438,0.0,0.001617486925509295,59.9224328994751,194.14418466410692,0.0,0.0,0.03617058582807669,0.0,0.0,0.001617486925509295
2018-03-04,259.2715542914996,0.01049041748046875,0.0,0.0015527874484889234,59.929776191711426,194.14418466410692,0.0,0.0,0.034723762394953624,0.0,0.0,0.0015527874484889234
2018-03-05,261.91978696025825,0.00095367431640625,0.0,0.001490675950549367,59.93044376373291,194.14418466410692,0.0,0.0,0.03333481189915548,0.0,0.0,0.001490675950549367
2018-03-06,261.7781326647398,0.0095367431640625,0.0,0.0014310489125273923,59.937119483947754,194.14418466410692,0.0,0.0,0.03200141942318926,0.0,0.0,0.0014310489125273923
2018-03-07,264.04091810653966,0.0,0.0,0.0013738069560262963,59.937119483947754,194.14418466410692,0.0,0.0,0.03072136264626169,0.0,0.0,0.0013738069560262963
