,DDM_smb,DDM_total_melt,Q_Total,Qobs,Q_COSIPY,COSIPY_smb,COSIPY_melt
2012-01-26,0.044,0.0,0.008,0.0,0.0,-0.03,0.026
2012-01-27,0.114,0.0,0.008,0.0,0.0,0.034,0.011
2012-01-28,0.021,0.0,0.008,0.0,0.0,-0.155,0.196
2012-01-29,0.008,0.0,0.007,0.0,0.0,0.014,0.003
2012-01-30,0.0,0.0,0.007,0.0,0.0,-0.006,0.0
2012-01-31,2.126,0.0,0.007,0.0,0.0,2.021,0.0
2012-02-01,0.124,0.0,0.006,0.0,0.0,0.014,0.0
2012-02-02,0.019,0.0,0.006,0.0,0.0,0.016,0.0
2012-02-03,0.0,0.0,0.006,0.0,0.0,-0.003,0.0
2012-02-04,0.489,0.0,0.006,0.0,0.0,0.174,0.0
2012-02-05,0.273,0.0,0.005,0.0,0.0,0.038,0.001
2012-02-06,1.253,0.0,0.005,0.0,0.0,0.698,0.0
2012-02-07,0.478,0.0,0.005,0.0,0.0,0.091,0.001
2012-02-08,0.149,0.0,0.005,0.0,0.0,0.052,0.003
2012-02-09,0.498,0.0,0.005,0.0,0.0,0.363,0.0
2012-02-10,0.037,0.0,0.004,0.0,0.0,0.03,0.025
2012-02-11,0.041,0.0,0.004,0.0,0.0,-0.018,0.06
2012-02-12,0.088,0.0,0.004,0.0,0.0,-0.057,0.107
2012-02-13,0.03,0.0,0.004,0.0,0.0,0.007,0.0
2012-02-14,0.009,0.0,0.004,0.0,0.0,0.001,0.0
2012-02-15,0.071,0.0,0.004,0.0,0.0,0.011,0.0
2012-02-16,0.066,0.0,0.003,0.0,0.0,0.04,0.006
2012-02-17,0.089,0.0,0.003,0.0,0.0,-0.181,0.302
2012-02-18,0.014,0.0,0.003,0.0,0.0,0.043,0.0
2012-02-19,0.0,0.0,0.003,0.0,0.0,0.018,0.0
2012-02-20,0.006,0.0,0.003,0.0,0.0,0.107,0.0
2012-02-21,0.905,0.0,0.003,0.0,0.0,0.78,0.0
2012-02-22,4.975,0.0,0.003,0.0,0.0,5.109,0.0
2012-02-23,1.139,0.0,0.003,0.0,0.0,0.542,0.0
2012-02-24,0.419,0.0,0.002,0.0,0.0,0.141,0.0
2012-02-25,0.031,0.0,0.002,0.0,0.0,-0.195,0.298
2012-02-26,0.002,0.0,0.002,0.0,0.0,0.041,0.047
2012-02-27,0.0,0.0,0.002,0.0,0.0,0.041,0.007
2012-02-28,2.339,0.0,0.002,0.0,0.0,2.25,0.0
2012-02-29,1.432,0.0,0.002,0.0,0.0,0.949,0.34
2012-03-01,0.991,0.0,0.002,0.0,0.0,0.855,0.002
2012-03-02,0.024,0.0,0.002,0.0,0.0,0.004,0.003
2012-03-03,0.021,0.0,0.002,0.0,0.0,0.002,0.0
2012-03-04,0.046,0.0,0.002,0.0,0.0,0.044,0.0
2012-03-05,0.025,0.0,0.002,0.0,0.0,0.064,0.0
2012-03-06,1.258,0.0,0.002,0.0,0.0,0.683,0.0
2012-03-07,0.111,0.0,0.002,0.0,0.0,0.049,0.008
2012-03-08,0.017,0.0,0.001,0.0,0.0,0.059,0.0
2012-03-09,0.175,0.0,0.001,0.0,0.0,-0.064,0.203
2012-03-10,0.019,0.0,0.001,0.0,0.0,0.041,0.0
2012-03-11,0.032,0.0,0.001,0.0,0.0,-0.154,0.325
2012-03-12,0.0,0.0,0.001,0.0,0.0,0.128,0.0
2012-03-13,0.03,0.0,0.001,0.0,0.0,0.358,0.037
2012-03-14,0.004,0.0,0.001,0.0,0.0,0.258,0.0
2012-03-15,0.002,0.0,0.001,0.0,0.0,0.148,0.047
2012-03-16,0.003,0.0,0.001,0.0,0.0,0.169,0.046
2012-03-17,1.845,0.0,0.001,0.0,0.0,1.476,0.0
2012-03-18,0.024,0.0,0.001,0.0,0.0,0.086,0.0
2012-03-19,2.254,0.0,0.001,0.0,0.0,2.392,0.0
2012-03-20,6.526,0.0,0.001,0.0,0.0,6.775,0.0
2012-03-21,0.354,0.0,0.001,0.0,0.0,0.215,0.0
2012-03-22,0.013,0.0,0.001,0.0,0.0,0.071,0.0
2012-03-23,0.025,0.0,0.001,0.0,0.0,0.072,0.0
2012-03-24,0.003,0.0,0.001,0.0,0.0,0.016,0.0
2012-03-25,0.0,0.0,0.001,0.0,0.0,0.035,0.0
2012-03-26,1.335,0.0,0.001,0.0,0.0,1.358,0.0
2012-03-27,4.119,0.0,0.001,0.0,0.0,3.893,0.0
2012-03-28,0.015,0.0,0.001,0.0,0.0,0.089,0.0
2012-03-29,0.0,0.0,0.001,0.0,0.0,0.001,0.0
2012-03-30,0.006,0.0,0.001,0.0,0.0,-0.228,0.598
2012-03-31,0.165,0.0,0.001,0.0,0.0,0.134,0.0
2012-04-01,0.0,0.0,0.001,0.0,0.0,0.015,0.0
2012-04-02,1.802,0.0,0.001,0.0,0.0,0.91,0.646
2012-04-03,0.012,0.0,0.001,0.0,0.0,0.096,0.0
2012-04-04,0.098,0.0,0.0,0.0,0.0,0.073,0.0
2012-04-05,0.009,0.0,0.0,0.0,0.0,0.006,0.01
2012-04-06,0.0,0.0,0.0,0.0,0.0,0.003,0.0
2012-04-07,0.009,0.0,0.0,0.0,0.0,0.221,0.0
2012-04-08,0.103,0.0,0.0,0.0,0.0,0.03,0.003
2012-04-09,4.81,0.0,0.0,0.0,0.0,4.7,0.0
2012-04-10,0.24,0.0,0.0,0.0,0.0,0.496,0.0
2012-04-11,0.003,0.0,0.0,0.0,0.0,0.021,0.0
2012-04-12,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2012-04-13,0.204,0.0,0.0,0.0,0.0,-0.339,0.494
2012-04-14,2.492,0.0,0.0,0.0,0.0,2.325,0.0
2012-04-15,0.203,0.0,0.0,0.0,0.0,0.149,0.0
2012-04-16,0.1,0.0,0.0,0.0,0.0,0.005,0.0
2012-04-17,0.062,0.0,0.0,0.0,0.0,0.129,0.0
2012-04-18,0.032,0.0,0.0,0.0,0.0,0.088,0.162
2012-04-19,0.039,0.0,0.0,0.0,0.0,0.124,0.0
2012-04-20,0.012,0.0,0.0,0.0,0.0,0.003,0.0
2012-04-21,0.098,0.0,0.0,0.0,0.0,0.08,0.226
2012-04-22,0.102,0.0,0.0,0.0,0.0,0.738,0.0
2012-04-23,0.218,0.0,0.0,0.0,0.0,0.634,0.0
2012-04-24,0.017,0.0,0.0,0.0,0.0,0.068,0.106
2012-04-25,0.038,0.0,0.0,0.0,0.0,0.411,0.015
2012-04-26,0.076,0.0,0.0,0.0,0.0,0.267,0.027
2012-04-27,0.794,0.0,0.0,0.0,0.0,0.684,0.1
2012-04-28,2.042,0.0,0.0,0.0,0.0,1.713,0.058
2012-04-29,6.355,0.0,0.0,0.0,0.0,5.843,0.569
2012-04-30,1.482,0.0,0.0,0.0,0.0,0.636,0.769
2012-05-01,0.003,0.0,0.0,0.0,0.0,-1.26,1.91
2012-05-02,0.017,0.0,0.0,0.0,0.0,-4.256,4.73
2012-05-03,0.095,0.0,0.0,0.0,0.0,0.815,0.653
2012-05-04,7.593,0.0,0.0,0.0,0.0,5.991,1.088
2012-05-05,4.088,0.0,0.0,0.0,0.0,3.601,0.169
2012-05-06,0.001,0.0,0.0,0.0,0.0,0.12,0.011
2012-05-07,9.285,0.0,0.0,0.0,0.0,8.288,0.843
2012-05-08,4.077,0.0,0.0,0.0,0.0,1.897,1.583
2012-05-09,1.698,0.0,0.0,0.0,0.0,-1.075,2.854
2012-05-10,1.169,0.0,0.0,0.0,0.0,1.322,0.0
2012-05-11,0.005,0.0,0.0,0.0,0.0,0.015,0.002
2012-05-12,0.358,0.0,0.0,0.0,0.044,0.185,0.199
2012-05-13,1.713,0.0,0.0,0.0,0.209,1.158,0.214
2012-05-14,1.606,0.0,0.0,0.0,0.345,0.959,0.369
2012-05-15,1.624,0.0,0.0,0.0,0.472,0.439,0.801
2012-05-16,1.193,0.0,0.0,0.0,0.564,0.478,0.797
2012-05-17,1.837,0.0,0.0,0.0,0.731,0.439,0.811
2012-05-18,-0.648,1.153,1.154,0.0,0.941,-1.771,2.402
2012-05-19,1.803,1.704,1.717,0.0,1.16,3.168,1.944
2012-05-20,2.886,0.0,0.05,0.0,0.304,2.194,0.33
2012-05-21,0.154,0.0,0.097,0.0,1.641,-3.848,4.399
2012-05-22,5.964,0.0,0.126,0.0,0.826,4.671,1.155
2012-05-23,4.282,0.0,0.126,0.0,1.309,2.839,0.986
2012-05-24,0.675,0.0,0.112,0.0,1.939,-2.667,3.302
2012-05-25,3.964,0.0,0.1,0.0,2.036,-0.282,3.707
2012-05-26,0.021,0.0,0.094,0.0,1.995,-1.465,1.913
2012-05-27,0.901,0.0,0.092,0.0,1.27,-0.721,1.269
2012-05-28,0.155,0.0,0.09,0.0,2.407,-2.656,2.774
2012-05-29,-4.548,4.691,4.78,0.0,2.501,-3.488,3.868
2012-05-30,0.931,2.544,2.654,0.0,3.495,-4.39,8.259
2012-05-31,6.324,0.0,0.187,0.0,5.269,-0.824,6.275
2012-06-01,1.229,0.552,0.854,0.0,6.11,-8.89,9.64
2012-06-02,8.807,0.0,0.387,0.0,6.765,-0.625,8.684
2012-06-03,7.161,0.0,0.409,1.745,2.692,1.619,5.019
2012-06-04,4.55,0.0,0.382,0.334,10.658,-4.707,8.763
2012-06-05,5.97,0.0,0.34,0.0,9.308,0.589,5.281
2012-06-06,5.463,0.0,0.311,0.0,7.64,-1.663,6.132
2012-06-07,2.804,0.0,0.297,0.0,7.764,-6.141,7.882
2012-06-08,-2.731,2.981,3.274,0.77,8.392,-8.707,9.003
2012-06-09,-2.318,3.365,3.683,3.926,8.764,-11.045,11.858
2012-06-10,-4.45,4.555,4.988,3.926,11.623,-15.308,15.771
2012-06-11,-4.613,5.069,5.753,3.362,13.425,-13.031,15.556
2012-06-12,5.046,1.022,2.077,3.362,10.648,-4.51,10.553
2012-06-13,-1.513,1.754,3.216,3.926,16.415,-11.894,12.99
2012-06-14,3.143,0.663,2.448,4.516,14.249,-11.431,14.56
2012-06-15,9.069,0.0,1.952,3.926,24.002,-11.001,17.921
2012-06-16,0.31,1.388,3.367,4.516,17.537,-11.713,13.186
2012-06-17,-1.085,1.814,3.759,5.697,14.536,-12.225,13.032
2012-06-18,-3.189,3.361,5.309,7.57,13.5,-12.657,13.233
2012-06-19,-7.395,7.395,9.452,8.853,14.636,-14.332,14.502
2012-06-20,-6.398,6.398,8.714,8.853,13.775,-12.36,13.274
2012-06-21,-5.483,5.49,8.205,10.162,14.167,-13.14,13.843
2012-06-22,-3.136,3.799,6.956,11.496,14.829,-14.71,15.134
2012-06-23,-7.413,7.413,10.949,8.853,19.36,-20.697,20.875
2012-06-24,-2.229,3.381,7.216,6.313,9.261,-8.892,10.255
2012-06-25,5.992,0.771,4.865,5.697,17.239,-7.804,13.925
2012-06-26,-1.299,2.744,7.069,4.516,17.264,-11.801,12.782
2012-06-27,-5.947,5.947,10.476,6.928,18.194,-15.756,16.494
2012-06-28,-7.843,7.843,12.612,10.803,19.653,-17.76,18.562
2012-06-29,-8.781,8.781,13.93,7.57,19.998,-19.104,19.622
2012-06-30,-0.703,4.359,10.045,11.496,15.901,-5.008,11.904
2012-07-01,-6.126,6.126,12.348,13.523,20.497,-18.238,18.313
2012-07-02,-8.769,8.769,15.274,10.803,17.773,-16.896,17.351
2012-07-03,-3.953,4.225,10.635,10.803,15.992,-13.746,14.868
2012-07-04,2.203,0.672,6.734,6.928,12.758,-9.76,12.24
2012-07-05,0.014,1.78,7.467,5.697,18.329,-16.037,17.369
2012-07-06,9.813,0.0,5.405,3.926,25.607,-5.708,14.625
2012-07-07,4.031,0.0,5.184,6.313,15.369,-10.543,12.672
2012-07-08,-0.395,1.581,6.544,6.313,19.635,-16.087,16.725
2012-07-09,-5.662,5.662,10.434,8.853,17.22,-15.061,15.766
2012-07-10,-4.498,4.947,9.647,7.57,18.803,-17.417,18.757
2012-07-11,-4.152,4.967,9.716,8.853,23.149,-17.648,19.966
2012-07-12,-6.821,6.821,11.64,8.211,22.18,-19.34,20.087
2012-07-13,-5.142,5.454,10.292,10.162,25.966,-12.66,20.318
2012-07-14,-3.983,4.55,9.387,10.162,12.539,-10.674,11.803
2012-07-15,-4.896,5.158,10.003,7.57,17.532,-15.006,16.114
2012-07-16,-4.862,5.1,9.924,8.853,21.327,-19.604,20.178
2012-07-17,3.989,2.886,7.652,8.211,14.213,0.744,10.042
2012-07-18,-3.406,4.609,9.37,7.57,19.464,-13.357,14.956
2012-07-19,-5.781,5.781,10.627,8.853,21.176,-22.119,22.327
2012-07-20,-6.655,6.655,11.561,11.496,16.798,-18.872,19.007
2012-07-21,-7.649,7.649,12.479,10.803,19.291,-17.167,18.778
2012-07-22,-3.623,4.734,9.408,10.803,19.142,-14.488,16.7
2012-07-23,-5.484,5.535,10.102,10.162,16.766,-13.553,14.771
2012-07-24,-4.726,5.11,9.662,9.495,15.014,-12.554,15.006
2012-07-25,-4.182,4.865,9.434,8.853,19.504,-17.926,19.228
2012-07-26,-6.726,6.726,11.288,10.162,15.22,-12.915,13.598
2012-07-27,-6.529,6.529,11.066,11.496,20.262,-15.068,17.646
2012-07-28,-6.591,6.591,11.16,31.255,9.451,-0.571,7.224
2012-07-29,-6.854,6.854,11.581,17.757,26.369,-19.059,19.193
2012-07-30,-6.349,6.349,11.269,17.757,19.257,-14.89,15.422
2012-07-31,-11.274,11.274,16.234,15.627,15.945,-15.484,15.799
2012-08-01,-6.972,6.972,11.773,12.163,10.414,-7.102,9.993
2012-08-02,-0.368,3.789,8.383,17.757,16.978,-9.462,16.285
2012-08-03,12.093,0.27,4.801,11.496,1.848,4.684,6.45
2012-08-04,-1.051,1.278,5.949,8.211,10.646,-8.388,8.588
2012-08-05,-4.671,4.674,9.521,9.495,12.599,-11.778,11.843
2012-08-06,-6.005,6.005,10.846,9.495,14.676,-14.676,14.826
2012-08-07,-8.007,8.007,12.632,12.83,15.085,-14.415,14.591
2012-08-08,-9.531,9.531,13.866,15.627,12.662,-12.321,12.709
2012-08-09,-7.776,7.776,11.885,19.913,16.695,-11.693,13.044
2012-08-10,-6.508,6.508,10.515,17.757,15.78,-14.058,14.505
2012-08-11,-5.376,5.47,9.454,9.495,15.267,-12.153,13.597
2012-08-12,-4.075,4.208,8.154,10.162,13.777,-13.093,13.601
2012-08-13,-8.402,8.402,12.244,13.523,22.337,-20.095,20.224
2012-08-14,-9.047,9.047,12.73,12.83,17.893,-16.175,17.02
2012-08-15,-7.541,7.541,11.066,14.909,18.153,-15.29,16.783
2012-08-16,-4.691,4.888,8.306,12.163,14.949,-13.092,13.655
2012-08-17,-7.089,7.089,10.438,11.496,14.089,-13.04,13.631
2012-08-18,-15.493,15.493,18.755,14.216,13.618,-13.109,13.601
2012-08-19,-12.457,12.457,15.589,12.83,17.008,-15.498,15.793
2012-08-20,-13.125,13.125,16.115,10.803,16.388,-15.06,15.463
2012-08-21,-12.391,12.391,15.267,10.162,13.67,-12.191,12.772
2012-08-22,-22.023,22.023,24.823,13.523,14.105,-13.597,14.072
2012-08-23,-9.006,9.571,12.316,8.853,11.779,-7.418,9.203
2012-08-24,-15.158,15.158,17.864,9.495,12.749,-12.569,12.742
2012-08-25,-2.178,3.373,6.046,5.697,8.816,-7.6,8.837
2012-08-26,-9.272,9.272,11.89,10.162,12.693,-12.147,12.677
2012-08-27,-10.304,10.349,12.874,8.853,12.059,-11.69,12.074
2012-08-28,-6.497,6.918,9.327,10.162,13.313,-11.95,12.756
2012-08-29,-5.283,5.517,7.812,10.162,10.016,-8.472,9.639
2012-08-30,0.764,0.0,2.194,8.211,5.57,-3.586,5.57
2012-08-31,1.561,0.0,2.097,6.928,4.198,-2.739,4.158
2012-09-01,-2.177,2.177,4.174,8.211,12.653,-12.478,12.653
2012-09-02,-12.108,12.108,14.012,10.162,12.374,-12.106,12.374
2012-09-03,-12.011,12.011,13.837,10.162,12.402,-11.725,11.945
2012-09-04,-8.224,8.614,10.376,6.928,10.21,-8.917,9.508
2012-09-05,-7.087,7.564,9.28,6.928,10.364,-9.376,9.91
2012-09-06,2.047,0.584,2.278,3.926,9.18,-7.131,8.649
2012-09-07,-4.57,4.92,6.61,4.516,11.818,-10.504,11.031
2012-09-08,-4.96,5.848,7.537,5.107,10.049,-9.074,9.966
2012-09-09,3.274,0.0,1.672,3.362,8.065,-4.243,6.478
2012-09-10,0.003,0.0,1.627,2.797,11.064,-11.015,11.034
2012-09-11,0.281,0.813,2.373,3.362,10.17,-9.52,10.027
2012-09-12,-2.278,2.36,3.863,5.107,10.892,-10.716,10.892
2012-09-13,2.746,0.626,2.108,4.516,11.472,-7.833,11.409
2012-09-14,4.226,0.0,1.493,3.926,5.162,-0.677,4.496
2012-09-15,7.512,0.0,1.503,3.362,0.582,6.084,1.321
2012-09-16,0.058,0.0,1.478,3.362,0.117,0.058,0.154
2012-09-17,0.0,0.0,1.418,3.362,0.459,-0.442,0.509
2012-09-18,0.507,0.0,1.347,2.797,2.161,-3.19,3.467
2012-09-19,8.498,0.0,1.284,2.797,5.831,1.663,6.405
2012-09-20,0.53,0.0,1.232,2.797,0.406,-0.417,1.228
2012-09-21,0.221,0.0,1.186,2.797,1.758,-1.412,1.791
2012-09-22,12.725,0.0,1.141,2.797,0.0,12.302,0.0
2012-09-23,0.024,0.0,1.096,2.797,0.0,0.15,0.021
2012-09-24,0.01,0.0,1.051,2.797,0.0,-0.049,0.052
2012-09-25,0.002,0.0,1.009,2.797,0.0,-0.015,0.0
2012-09-26,0.0,0.0,0.968,2.797,0.0,-0.065,0.04
2012-09-27,0.014,0.0,0.929,2.797,0.0,-0.055,0.077
2012-09-28,0.0,0.0,0.892,2.797,0.0,0.041,0.0
2012-09-29,0.0,0.0,0.857,2.797,0.0,0.043,0.003
2012-09-30,0.569,0.0,0.823,2.797,0.0,0.522,0.013
2012-10-01,1.368,0.0,0.79,0.0,0.0,0.726,0.095
2012-10-02,0.412,0.0,0.758,0.0,0.0,0.235,0.096
2012-10-03,0.001,0.0,0.728,0.0,0.0,-0.002,0.0
2012-10-04,0.0,0.0,0.699,0.0,0.0,0.03,0.002
2012-10-05,0.338,0.0,0.671,0.0,0.0,0.15,0.026
2012-10-06,9.13,0.0,0.644,0.0,0.0,9.093,0.002
2012-10-07,2.918,0.0,0.618,0.0,0.0,2.551,0.384
2012-10-08,0.0,0.0,0.593,0.0,0.0,0.092,0.0
2012-10-09,0.0,0.0,0.57,0.0,0.0,0.006,0.0
2012-10-10,0.0,0.0,0.547,0.0,0.0,0.0,0.0
2012-10-11,0.0,0.0,0.525,0.0,0.0,0.0,0.0
2012-10-12,0.0,0.0,0.504,0.0,0.0,0.0,0.0
2012-10-13,0.0,0.0,0.484,0.0,0.0,0.009,0.005
2012-10-14,0.285,0.0,0.464,0.0,0.0,0.021,0.0
2012-10-15,0.038,0.0,0.446,0.0,0.0,0.107,0.011
2012-10-16,0.0,0.0,0.428,0.0,0.0,0.019,0.002
2012-10-17,0.0,0.0,0.411,0.0,0.0,-0.021,0.142
2012-10-18,0.022,0.0,0.394,0.0,0.0,0.044,0.0
2012-10-19,7.041,0.0,0.379,0.0,0.0,7.064,0.0
2012-10-20,0.795,0.0,0.364,0.0,0.0,0.678,0.054
2012-10-21,0.003,0.0,0.349,0.0,0.0,-0.0,0.0
2012-10-22,0.0,0.0,0.335,0.0,0.0,-0.0,0.0
2012-10-23,0.0,0.0,0.322,0.0,0.0,-0.004,0.0
2012-10-24,0.0,0.0,0.309,0.0,0.0,-0.011,0.0
2012-10-25,0.001,0.0,0.296,0.0,0.0,-0.456,0.588
2012-10-26,0.015,0.0,0.285,0.0,0.0,-0.01,0.009
2012-10-27,0.011,0.0,0.273,0.0,0.0,-0.001,0.0
2012-10-28,0.021,0.0,0.262,0.0,0.0,0.0,0.0
2012-10-29,0.016,0.0,0.252,0.0,0.0,0.0,0.005
2012-10-30,0.005,0.0,0.242,0.0,0.0,0.017,0.0
2012-10-31,0.0,0.0,0.232,0.0,0.0,0.001,0.0
2012-11-01,1.591,0.0,0.223,0.0,0.0,1.33,0.0
2012-11-02,0.029,0.0,0.214,0.0,0.0,0.017,0.0
2012-11-03,0.0,0.0,0.205,0.0,0.0,0.019,0.0
2012-11-04,0.0,0.0,0.197,0.0,0.0,0.098,0.003
2012-11-05,0.62,0.0,0.189,0.0,0.0,0.551,0.004
2012-11-06,0.045,0.0,0.182,0.0,0.0,0.021,0.0
2012-11-07,0.051,0.0,0.174,0.0,0.0,0.272,0.0
2012-11-08,0.588,0.0,0.167,0.0,0.0,0.299,0.0
2012-11-09,0.116,0.0,0.161,0.0,0.0,0.025,0.0
2012-11-10,0.015,0.0,0.154,0.0,0.0,0.029,0.0
2012-11-11,0.052,0.0,0.148,0.0,0.0,-0.008,0.0
2012-11-12,0.0,0.0,0.142,0.0,0.0,0.054,0.0
2012-11-13,2.617,0.0,0.136,0.0,0.0,2.525,0.0
2012-11-14,1.266,0.0,0.131,0.0,0.0,1.144,0.04
2012-11-15,0.0,0.0,0.126,0.0,0.0,0.005,0.0
2012-11-16,0.031,0.0,0.121,0.0,0.0,0.086,0.0
2012-11-17,0.042,0.0,0.116,0.0,0.0,0.024,0.0
2012-11-18,0.0,0.0,0.111,0.0,0.0,0.004,0.0
2012-11-19,0.0,0.0,0.107,0.0,0.0,0.019,0.004
2012-11-20,3.99,0.0,0.103,0.0,0.0,3.831,0.0
2012-11-21,0.077,0.0,0.098,0.0,0.0,0.011,0.015
2012-11-22,0.01,0.0,0.095,0.0,0.0,0.002,0.0
2012-11-23,0.055,0.0,0.091,0.0,0.0,0.0,0.0
2012-11-24,0.21,0.0,0.087,0.0,0.0,0.018,0.0
2012-11-25,0.01,0.0,0.084,0.0,0.0,0.0,0.0
2012-11-26,0.0,0.0,0.08,0.0,0.0,-0.003,0.0
2012-11-27,0.003,0.0,0.077,0.0,0.0,0.009,0.007
2012-11-28,0.0,0.0,0.074,0.0,0.0,-0.0,0.0
2012-11-29,1.272,0.0,0.071,0.0,0.0,1.184,0.0
2012-11-30,2.583,0.0,0.068,0.0,0.0,2.615,0.0
2012-12-01,0.339,0.0,0.065,0.0,0.0,0.107,0.0
2012-12-02,0.03,0.0,0.063,0.0,0.0,-0.003,0.0
2012-12-03,0.347,0.0,0.06,0.0,0.0,-0.0,0.0
2012-12-04,0.045,0.0,0.058,0.0,0.0,0.002,0.0
2012-12-05,0.004,0.0,0.056,0.0,0.0,-0.001,0.0
2012-12-06,0.0,0.0,0.053,0.0,0.0,-0.0,0.0
2012-12-07,0.0,0.0,0.051,0.0,0.0,-0.0,0.0
2012-12-08,0.0,0.0,0.049,0.0,0.0,-0.0,0.0
2012-12-09,0.001,0.0,0.047,0.0,0.0,-0.0,0.0
2012-12-10,0.006,0.0,0.045,0.0,0.0,-0.01,0.0
2012-12-11,0.0,0.0,0.044,0.0,0.0,-0.004,0.0
2012-12-12,0.031,0.0,0.042,0.0,0.0,-0.002,0.016
2012-12-13,0.341,0.0,0.04,0.0,0.0,-0.277,0.509
2012-12-14,0.015,0.0,0.039,0.0,0.0,-0.0,0.0
2012-12-15,0.031,0.0,0.037,0.0,0.0,-0.003,0.0
2012-12-16,0.018,0.0,0.035,0.0,0.0,0.009,0.0
2012-12-17,0.0,0.0,0.034,0.0,0.0,-0.006,0.003
2012-12-18,0.114,0.0,0.033,0.0,0.0,-0.004,0.0
2012-12-19,2.347,0.0,0.031,0.0,0.0,2.129,0.0
2012-12-20,1.376,0.0,0.03,0.0,0.0,1.376,0.0
2012-12-21,0.0,0.0,0.029,0.0,0.0,-0.0,0.0
2012-12-22,0.0,0.0,0.028,0.0,0.0,0.0,0.0
2012-12-23,0.26,0.0,0.027,0.0,0.0,0.105,0.0
2012-12-24,0.278,0.0,0.026,0.0,0.0,0.078,0.0
2012-12-25,0.021,0.0,0.025,0.0,0.0,0.017,0.0
2012-12-26,0.725,0.0,0.024,0.0,0.0,0.642,0.0
2012-12-27,0.017,0.0,0.023,0.0,0.0,0.005,0.0
2012-12-28,0.0,0.0,0.022,0.0,0.0,-0.0,0.0
2012-12-29,0.0,0.0,0.021,0.0,0.0,-0.0,0.0
2012-12-30,0.0,0.0,0.02,0.0,0.0,-0.0,0.0
2012-12-31,0.0,0.0,0.019,0.0,0.0,-0.0,0.0
2013-01-01,0.0,0.0,0.018,0.0,0.0,0.001,0.0
2013-01-02,0.004,0.0,0.018,0.0,0.0,-0.001,0.0
2013-01-03,0.0,0.0,0.017,0.0,0.0,-0.0,0.0
2013-01-04,0.032,0.0,0.016,0.0,0.0,0.003,0.003
2013-01-05,0.094,0.0,0.016,0.0,0.0,0.016,0.0
2013-01-06,0.007,0.0,0.015,0.0,0.0,0.002,0.0
2013-01-07,0.0,0.0,0.014,0.0,0.0,-0.0,0.0
2013-01-08,0.0,0.0,0.014,0.0,0.0,-0.007,0.003
2013-01-09,0.0,0.0,0.013,0.0,0.0,-0.001,0.0
2013-01-10,0.01,0.0,0.013,0.0,0.0,-0.001,0.0
2013-01-11,0.0,0.0,0.012,0.0,0.0,-0.0,0.0
2013-01-12,0.211,0.0,0.012,0.0,0.0,0.112,0.0
2013-01-13,3.223,0.0,0.011,0.0,0.0,3.122,0.0
2013-01-14,0.021,0.0,0.011,0.0,0.0,0.004,0.003
2013-01-15,0.0,0.0,0.01,0.0,0.0,0.002,0.0
2013-01-16,0.084,0.0,0.01,0.0,0.0,0.001,0.0
2013-01-17,0.072,0.0,0.01,0.0,0.0,0.008,0.0
2013-01-18,0.005,0.0,0.009,0.0,0.0,0.064,0.0
2013-01-19,0.0,0.0,0.009,0.0,0.0,0.012,0.003
2013-01-20,0.0,0.0,0.009,0.0,0.0,-0.004,0.0
2013-01-21,0.142,0.0,0.008,0.0,0.0,0.015,0.009
2013-01-22,0.004,0.0,0.008,0.0,0.0,0.003,0.0
2013-01-23,0.03,0.0,0.008,0.0,0.0,0.043,0.0
2013-01-24,0.001,0.0,0.007,0.0,0.0,0.003,0.005
2013-01-25,0.0,0.0,0.007,0.0,0.0,0.001,0.0
2013-01-26,0.027,0.0,0.007,0.0,0.0,0.018,0.004
2013-01-27,0.011,0.0,0.006,0.0,0.0,-0.0,0.028
2013-01-28,0.041,0.0,0.006,0.0,0.0,0.097,0.0
2013-01-29,0.091,0.0,0.006,0.0,0.0,0.153,0.0
2013-01-30,0.101,0.0,0.006,0.0,0.0,-0.091,0.233
2013-01-31,0.013,0.0,0.005,0.0,0.0,0.003,0.009
2013-02-01,0.01,0.0,0.005,0.0,0.0,-0.359,0.47
2013-02-02,0.001,0.0,0.005,0.0,0.0,0.016,0.003
2013-02-03,0.233,0.0,0.005,0.0,0.0,0.003,0.115
2013-02-04,0.016,0.0,0.005,0.0,0.0,0.062,0.017
2013-02-05,0.068,0.0,0.004,0.0,0.0,0.167,0.016
2013-02-06,3.338,0.0,0.004,0.0,0.0,3.325,0.0
2013-02-07,0.147,0.0,0.004,0.0,0.0,0.016,0.024
2013-02-08,0.001,0.0,0.004,0.0,0.0,0.034,0.0
2013-02-09,0.006,0.0,0.004,0.0,0.0,0.116,0.0
2013-02-10,0.01,0.0,0.004,0.0,0.0,0.005,0.0
2013-02-11,0.005,0.0,0.003,0.0,0.0,0.004,0.0
2013-02-12,0.0,0.0,0.003,0.0,0.0,0.002,0.0
2013-02-13,0.014,0.0,0.003,0.0,0.0,0.006,0.0
2013-02-14,0.0,0.0,0.003,0.0,0.0,0.003,0.0
2013-02-15,0.003,0.0,0.003,0.0,0.0,0.069,0.0
2013-02-16,0.008,0.0,0.003,0.0,0.0,0.071,0.0
2013-02-17,0.01,0.0,0.003,0.0,0.0,0.03,0.0
2013-02-18,0.008,0.0,0.003,0.0,0.0,0.021,0.007
2013-02-19,0.0,0.0,0.002,0.0,0.0,0.025,0.0
