,DDM_total_melt,Q_Total,Qobs,DDM_smb,Q_COSIPY,COSIPY_smb,COSIPY_melt
2012-01-26,0.0,0.008,0.0,0.042,0.0,-0.03,0.026
2012-01-27,0.0,0.008,0.0,0.11,0.0,0.034,0.011
2012-01-28,0.0,0.008,0.0,0.027,0.0,-0.155,0.196
2012-01-29,0.0,0.007,0.0,0.008,0.0,0.014,0.003
2012-01-30,0.0,0.007,0.0,0.0,0.0,-0.006,0.0
2012-01-31,0.0,0.007,0.0,1.877,0.0,2.021,0.0
2012-02-01,0.0,0.006,0.0,0.373,0.0,0.014,0.0
2012-02-02,0.0,0.006,0.0,0.019,0.0,0.016,0.0
2012-02-03,0.0,0.006,0.0,0.0,0.0,-0.003,0.0
2012-02-04,0.0,0.006,0.0,0.464,0.0,0.174,0.0
2012-02-05,0.0,0.005,0.0,0.226,0.0,0.038,0.001
2012-02-06,0.0,0.005,0.0,1.268,0.0,0.698,0.0
2012-02-07,0.0,0.005,0.0,0.51,0.0,0.091,0.001
2012-02-08,0.0,0.005,0.0,0.168,0.0,0.052,0.003
2012-02-09,0.0,0.005,0.0,0.497,0.0,0.363,0.0
2012-02-10,0.0,0.004,0.0,0.044,0.0,0.03,0.025
2012-02-11,0.0,0.004,0.0,0.041,0.0,-0.018,0.06
2012-02-12,0.0,0.004,0.0,0.088,0.0,-0.057,0.107
2012-02-13,0.0,0.004,0.0,0.03,0.0,0.007,0.0
2012-02-14,0.0,0.004,0.0,0.009,0.0,0.001,0.0
2012-02-15,0.0,0.004,0.0,0.065,0.0,0.011,0.0
2012-02-16,0.0,0.003,0.0,0.069,0.0,0.04,0.006
2012-02-17,0.0,0.003,0.0,0.085,0.0,-0.181,0.302
2012-02-18,0.0,0.003,0.0,0.022,0.0,0.043,0.0
2012-02-19,0.0,0.003,0.0,0.0,0.0,0.018,0.0
2012-02-20,0.0,0.003,0.0,0.005,0.0,0.107,0.0
2012-02-21,0.0,0.003,0.0,0.506,0.0,0.78,0.0
2012-02-22,0.0,0.003,0.0,5.197,0.0,5.109,0.0
2012-02-23,0.0,0.003,0.0,1.254,0.0,0.542,0.0
2012-02-24,0.0,0.002,0.0,0.465,0.0,0.141,0.0
2012-02-25,0.0,0.002,0.0,0.046,0.0,-0.195,0.298
2012-02-26,0.0,0.002,0.0,0.002,0.0,0.041,0.047
2012-02-27,0.0,0.002,0.0,0.0,0.0,0.041,0.007
2012-02-28,0.0,0.002,0.0,1.832,0.0,2.25,0.0
2012-02-29,0.0,0.002,0.0,1.938,0.0,0.949,0.34
2012-03-01,0.0,0.002,0.0,0.98,0.0,0.855,0.002
2012-03-02,0.0,0.002,0.0,0.035,0.0,0.004,0.003
2012-03-03,0.0,0.002,0.0,0.021,0.0,0.002,0.0
2012-03-04,0.0,0.002,0.0,0.046,0.0,0.044,0.0
2012-03-05,0.0,0.002,0.0,0.011,0.0,0.064,0.0
2012-03-06,0.0,0.002,0.0,1.234,0.0,0.683,0.0
2012-03-07,0.0,0.002,0.0,0.147,0.0,0.049,0.008
2012-03-08,0.0,0.001,0.0,0.018,0.0,0.059,0.0
2012-03-09,0.0,0.001,0.0,0.174,0.0,-0.064,0.203
2012-03-10,0.0,0.001,0.0,0.02,0.0,0.041,0.0
2012-03-11,0.0,0.001,0.0,0.032,0.0,-0.154,0.325
2012-03-12,0.0,0.001,0.0,0.0,0.0,0.128,0.0
2012-03-13,0.0,0.001,0.0,0.01,0.0,0.358,0.037
2012-03-14,0.0,0.001,0.0,0.024,0.0,0.258,0.0
2012-03-15,0.0,0.001,0.0,0.002,0.0,0.148,0.047
2012-03-16,0.0,0.001,0.0,0.003,0.0,0.169,0.046
2012-03-17,0.0,0.001,0.0,1.819,0.0,1.476,0.0
2012-03-18,0.0,0.001,0.0,0.05,0.0,0.086,0.0
2012-03-19,0.0,0.001,0.0,1.795,0.0,2.392,0.0
2012-03-20,0.0,0.001,0.0,6.746,0.0,6.775,0.0
2012-03-21,0.0,0.001,0.0,0.593,0.0,0.215,0.0
2012-03-22,0.0,0.001,0.0,0.014,0.0,0.071,0.0
2012-03-23,0.0,0.001,0.0,0.025,0.0,0.072,0.0
2012-03-24,0.0,0.001,0.0,0.003,0.0,0.016,0.0
2012-03-25,0.0,0.001,0.0,0.0,0.0,0.035,0.0
2012-03-26,0.0,0.001,0.0,0.667,0.0,1.358,0.0
2012-03-27,0.0,0.001,0.0,4.762,0.0,3.893,0.0
2012-03-28,0.0,0.001,0.0,0.041,0.0,0.089,0.0
2012-03-29,0.0,0.001,0.0,0.0,0.0,0.001,0.0
2012-03-30,0.0,0.001,0.0,0.006,0.0,-0.228,0.598
2012-03-31,0.0,0.001,0.0,0.165,0.0,0.134,0.0
2012-04-01,0.0,0.001,0.0,0.0,0.0,0.015,0.0
2012-04-02,0.0,0.001,0.0,1.758,0.0,0.91,0.646
2012-04-03,0.0,0.001,0.0,0.057,0.0,0.096,0.0
2012-04-04,0.0,0.0,0.0,0.098,0.0,0.073,0.0
2012-04-05,0.0,0.0,0.0,0.009,0.0,0.006,0.01
2012-04-06,0.0,0.0,0.0,0.0,0.0,0.003,0.0
2012-04-07,0.0,0.0,0.0,0.009,0.0,0.221,0.0
2012-04-08,0.0,0.0,0.0,0.093,0.0,0.03,0.003
2012-04-09,0.0,0.0,0.0,4.786,0.0,4.7,0.0
2012-04-10,0.0,0.0,0.0,0.276,0.0,0.496,0.0
2012-04-11,0.0,0.0,0.0,0.003,0.0,0.021,0.0
2012-04-12,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2012-04-13,0.0,0.0,0.0,0.196,0.0,-0.339,0.494
2012-04-14,0.0,0.0,0.0,2.5,0.0,2.325,0.0
2012-04-15,0.0,0.0,0.0,0.203,0.0,0.149,0.0
2012-04-16,0.0,0.0,0.0,0.1,0.0,0.005,0.0
2012-04-17,0.0,0.0,0.0,0.06,0.0,0.129,0.0
2012-04-18,0.0,0.0,0.0,0.034,0.0,0.088,0.162
2012-04-19,0.0,0.0,0.0,0.039,0.0,0.124,0.0
2012-04-20,0.0,0.0,0.0,0.012,0.0,0.003,0.0
2012-04-21,0.0,0.0,0.0,0.093,0.0,0.08,0.226
2012-04-22,0.0,0.0,0.0,0.102,0.0,0.738,0.0
2012-04-23,0.0,0.0,0.0,0.223,0.0,0.634,0.0
2012-04-24,0.0,0.0,0.0,0.017,0.0,0.068,0.106
2012-04-25,0.0,0.0,0.0,0.038,0.0,0.411,0.015
2012-04-26,0.0,0.0,0.0,0.076,0.0,0.267,0.027
2012-04-27,0.0,0.0,0.0,0.794,0.0,0.684,0.1
2012-04-28,0.0,0.0,0.0,2.032,0.0,1.713,0.058
2012-04-29,0.0,0.0,0.0,5.951,0.0,5.843,0.569
2012-04-30,0.0,0.0,0.0,1.894,0.0,0.636,0.769
2012-05-01,0.0,0.0,0.0,0.005,0.0,-1.26,1.91
2012-05-02,0.0,0.0,0.0,0.017,0.0,-4.256,4.73
2012-05-03,0.0,0.0,0.0,0.087,0.0,0.815,0.653
2012-05-04,0.0,0.0,0.0,7.531,0.0,5.991,1.088
2012-05-05,0.0,0.0,0.0,4.158,0.0,3.601,0.169
2012-05-06,0.0,0.0,0.0,0.0,0.0,0.12,0.011
2012-05-07,0.0,0.0,0.0,9.02,0.0,8.288,0.843
2012-05-08,0.0,0.0,0.0,4.151,0.0,1.897,1.583
2012-05-09,0.0,0.0,0.0,1.598,0.0,-1.075,2.854
2012-05-10,0.0,0.0,0.0,1.457,0.0,1.322,0.0
2012-05-11,0.0,0.0,0.0,0.009,0.0,0.015,0.002
2012-05-12,0.0,0.0,0.0,0.358,0.044,0.185,0.199
2012-05-13,0.0,0.0,0.0,1.713,0.209,1.158,0.214
2012-05-14,0.0,0.0,0.0,1.606,0.345,0.959,0.369
2012-05-15,0.0,0.0,0.0,1.624,0.472,0.439,0.801
2012-05-16,0.0,0.0,0.0,1.193,0.564,0.478,0.797
2012-05-17,0.0,0.0,0.0,1.837,0.731,0.439,0.811
2012-05-18,0.43,0.431,0.0,0.155,0.941,-1.771,2.402
2012-05-19,1.809,1.822,0.0,0.687,1.16,3.168,1.944
2012-05-20,0.0,0.05,0.0,4.225,0.304,2.194,0.33
2012-05-21,0.0,0.097,0.0,0.156,1.641,-3.848,4.399
2012-05-22,0.0,0.126,0.0,5.17,0.826,4.671,1.155
2012-05-23,0.0,0.126,0.0,5.09,1.309,2.839,0.986
2012-05-24,0.0,0.112,0.0,0.674,1.939,-2.667,3.302
2012-05-25,0.0,0.1,0.0,3.77,2.036,-0.282,3.707
2012-05-26,0.0,0.094,0.0,0.206,1.995,-1.465,1.913
2012-05-27,0.0,0.092,0.0,0.907,1.27,-0.721,1.269
2012-05-28,0.0,0.09,0.0,0.157,2.407,-2.656,2.774
2012-05-29,4.24,4.329,0.0,-4.026,2.501,-3.488,3.868
2012-05-30,2.499,2.609,0.0,0.959,3.495,-4.39,8.259
2012-05-31,0.0,0.187,0.0,6.449,5.269,-0.824,6.275
2012-06-01,0.126,0.428,0.0,1.798,6.11,-8.89,9.64
2012-06-02,0.0,0.387,0.0,8.088,6.765,-0.625,8.684
2012-06-03,0.0,0.409,1.745,7.884,2.692,1.619,5.019
2012-06-04,0.0,0.382,0.334,4.503,10.658,-4.707,8.763
2012-06-05,0.0,0.34,0.0,6.02,9.308,0.589,5.281
2012-06-06,0.0,0.311,0.0,5.466,7.64,-1.663,6.132
2012-06-07,0.0,0.297,0.0,2.804,7.764,-6.141,7.882
2012-06-08,2.336,2.629,0.77,-2.025,8.392,-8.707,9.003
2012-06-09,3.702,4.02,3.926,-2.813,8.764,-11.045,11.858
2012-06-10,3.705,4.138,3.926,-3.548,11.623,-15.308,15.771
2012-06-11,5.257,5.941,3.362,-5.033,13.425,-13.031,15.556
2012-06-12,1.055,2.11,3.362,5.976,10.648,-4.51,10.553
2012-06-13,1.515,2.977,3.926,-1.231,16.415,-11.894,12.99
2012-06-14,0.816,2.601,4.516,2.864,14.249,-11.431,14.56
2012-06-15,0.0,1.952,3.926,9.047,24.002,-11.001,17.921
2012-06-16,0.983,2.962,4.516,0.906,17.537,-11.713,13.186
2012-06-17,1.94,3.885,5.697,-1.235,14.536,-12.225,13.032
2012-06-18,2.973,4.921,7.57,-2.772,13.5,-12.657,13.233
2012-06-19,6.875,8.932,8.853,-6.875,14.636,-14.332,14.502
2012-06-20,6.689,9.005,8.853,-6.689,13.775,-12.36,13.274
2012-06-21,5.599,8.314,10.162,-5.599,14.167,-13.14,13.843
2012-06-22,3.418,6.575,11.496,-2.613,14.829,-14.71,15.134
2012-06-23,6.949,10.485,8.853,-6.949,19.36,-20.697,20.875
2012-06-24,3.508,7.343,6.313,-2.552,9.261,-8.892,10.255
2012-06-25,0.986,5.08,5.697,5.736,17.239,-7.804,13.925
2012-06-26,2.257,6.582,4.516,-0.548,17.264,-11.801,12.782
2012-06-27,5.543,10.072,6.928,-5.509,18.194,-15.756,16.494
2012-06-28,7.664,12.433,10.803,-7.664,19.653,-17.76,18.562
2012-06-29,8.472,13.621,7.57,-8.472,19.998,-19.104,19.622
2012-06-30,5.012,10.698,11.496,-3.306,15.901,-5.008,11.904
2012-07-01,5.5,11.722,13.523,-5.467,20.497,-18.238,18.313
2012-07-02,8.667,15.172,10.803,-8.667,17.773,-16.896,17.351
2012-07-03,4.464,10.874,10.803,-4.239,15.992,-13.746,14.868
2012-07-04,0.73,6.792,6.928,2.096,12.758,-9.76,12.24
2012-07-05,1.398,7.085,5.697,-0.006,18.329,-16.037,17.369
2012-07-06,0.0,5.405,3.926,10.159,25.607,-5.708,14.625
2012-07-07,0.0,5.184,6.313,4.476,15.369,-10.543,12.672
2012-07-08,1.052,6.015,6.313,0.289,19.635,-16.087,16.725
2012-07-09,5.208,9.98,8.853,-4.978,17.22,-15.061,15.766
2012-07-10,4.881,9.581,7.57,-4.387,18.803,-17.417,18.757
2012-07-11,4.801,9.55,8.853,-3.775,23.149,-17.648,19.966
2012-07-12,6.465,11.284,8.211,-6.465,22.18,-19.34,20.087
2012-07-13,5.633,10.471,10.162,-5.633,25.966,-12.66,20.318
2012-07-14,4.663,9.5,10.162,-3.979,12.539,-10.674,11.803
2012-07-15,4.761,9.606,7.57,-4.258,17.532,-15.006,16.114
2012-07-16,4.991,9.815,8.853,-4.701,21.327,-19.604,20.178
2012-07-17,2.638,7.404,8.211,4.326,14.213,0.744,10.042
2012-07-18,4.725,9.486,7.57,-3.504,19.464,-13.357,14.956
2012-07-19,5.323,10.169,8.853,-5.279,21.176,-22.119,22.327
2012-07-20,6.43,11.336,11.496,-6.43,16.798,-18.872,19.007
2012-07-21,7.678,12.508,10.803,-7.678,19.291,-17.167,18.778
2012-07-22,4.799,9.473,10.803,-3.644,19.142,-14.488,16.7
2012-07-23,5.384,9.951,10.162,-5.218,16.766,-13.553,14.771
2012-07-24,4.968,9.52,9.495,-4.473,15.014,-12.554,15.006
2012-07-25,4.648,9.217,8.853,-3.77,19.504,-17.926,19.228
2012-07-26,6.648,11.21,10.162,-6.648,15.22,-12.915,13.598
2012-07-27,6.149,10.686,11.496,-6.149,20.262,-15.068,17.646
2012-07-28,6.598,11.167,31.255,-6.598,9.451,-0.571,7.224
2012-07-29,6.963,11.69,17.757,-6.963,26.369,-19.059,19.193
2012-07-30,6.129,11.049,17.757,-6.129,19.257,-14.89,15.422
2012-07-31,10.598,15.558,15.627,-10.598,15.945,-15.484,15.799
2012-08-01,7.417,12.218,12.163,-7.417,10.414,-7.102,9.993
2012-08-02,3.815,8.409,17.757,-1.141,16.978,-9.462,16.285
2012-08-03,0.508,5.039,11.496,13.277,1.848,4.684,6.45
2012-08-04,0.982,5.653,8.211,-0.726,10.646,-8.388,8.588
2012-08-05,4.347,9.194,9.495,-4.341,12.599,-11.778,11.843
2012-08-06,5.816,10.657,9.495,-5.816,14.676,-14.676,14.826
2012-08-07,7.656,12.281,12.83,-7.656,15.085,-14.415,14.591
2012-08-08,9.258,13.593,15.627,-9.258,12.662,-12.321,12.709
2012-08-09,7.956,12.065,19.913,-7.956,16.695,-11.693,13.044
2012-08-10,6.563,10.57,17.757,-6.563,15.78,-14.058,14.505
2012-08-11,5.571,9.555,9.495,-5.55,15.267,-12.153,13.597
2012-08-12,3.789,7.735,10.162,-3.616,13.777,-13.093,13.601
2012-08-13,7.633,11.475,13.523,-7.633,22.337,-20.095,20.224
2012-08-14,9.362,13.045,12.83,-9.362,17.893,-16.175,17.02
2012-08-15,7.404,10.929,14.909,-7.404,18.153,-15.29,16.783
2012-08-16,4.95,8.368,12.163,-4.738,14.949,-13.092,13.655
2012-08-17,6.829,10.178,11.496,-6.829,14.089,-13.04,13.631
2012-08-18,8.006,11.268,14.216,-8.006,13.618,-13.109,13.601
2012-08-19,5.887,9.019,12.83,-5.887,17.008,-15.498,15.793
2012-08-20,10.146,13.136,10.803,-10.146,16.388,-15.06,15.463
2012-08-21,12.457,15.333,10.162,-12.457,13.67,-12.191,12.772
2012-08-22,20.89,23.69,13.523,-20.89,14.105,-13.597,14.072
2012-08-23,11.143,13.888,8.853,-11.123,11.779,-7.418,9.203
2012-08-24,13.687,16.393,9.495,-13.687,12.749,-12.569,12.742
2012-08-25,5.743,8.416,5.697,-4.91,8.816,-7.6,8.837
2012-08-26,7.316,9.934,10.162,-7.316,12.693,-12.147,12.677
2012-08-27,11.195,13.72,8.853,-11.194,12.059,-11.69,12.074
2012-08-28,6.961,9.37,10.162,-6.544,13.313,-11.95,12.756
2012-08-29,5.269,7.564,10.162,-5.025,10.016,-8.472,9.639
2012-08-30,0.0,2.194,8.211,0.669,5.57,-3.586,5.57
2012-08-31,0.0,2.097,6.928,1.656,4.198,-2.739,4.158
2012-09-01,1.307,3.304,8.211,-1.307,12.653,-12.478,12.653
2012-09-02,10.163,12.067,10.162,-10.163,12.374,-12.106,12.374
2012-09-03,12.258,14.084,10.162,-12.258,12.402,-11.725,11.945
2012-09-04,8.247,10.009,6.928,-7.802,10.21,-8.917,9.508
2012-09-05,7.557,9.273,6.928,-7.089,10.364,-9.376,9.91
2012-09-06,0.885,2.579,3.926,1.619,9.18,-7.131,8.649
2012-09-07,3.582,5.272,4.516,-3.086,11.818,-10.504,11.031
2012-09-08,6.231,7.92,5.107,-5.525,10.049,-9.074,9.966
2012-09-09,0.0,1.672,3.362,3.644,8.065,-4.243,6.478
2012-09-10,0.0,1.627,2.797,0.004,11.064,-11.015,11.034
2012-09-11,0.545,2.105,3.362,0.611,10.17,-9.52,10.027
2012-09-12,2.211,3.714,5.107,-2.125,10.892,-10.716,10.892
2012-09-13,0.832,2.314,4.516,2.373,11.472,-7.833,11.409
2012-09-14,0.0,1.493,3.926,4.206,5.162,-0.677,4.496
2012-09-15,0.0,1.503,3.362,7.165,0.582,6.084,1.321
2012-09-16,0.0,1.478,3.362,0.457,0.117,0.058,0.154
2012-09-17,0.0,1.418,3.362,0.0,0.459,-0.442,0.509
2012-09-18,0.0,1.347,2.797,0.401,2.161,-3.19,3.467
2012-09-19,0.0,1.284,2.797,7.993,5.831,1.663,6.405
2012-09-20,0.0,1.232,2.797,1.14,0.406,-0.417,1.228
2012-09-21,0.0,1.186,2.797,0.215,1.758,-1.412,1.791
2012-09-22,0.0,1.141,2.797,12.704,0.0,12.302,0.0
2012-09-23,0.0,1.096,2.797,0.05,0.0,0.15,0.021
2012-09-24,0.0,1.051,2.797,0.012,0.0,-0.049,0.052
2012-09-25,0.0,1.009,2.797,0.002,0.0,-0.015,0.0
2012-09-26,0.0,0.968,2.797,0.0,0.0,-0.065,0.04
2012-09-27,0.0,0.929,2.797,0.014,0.0,-0.055,0.077
2012-09-28,0.0,0.892,2.797,0.0,0.0,0.041,0.0
2012-09-29,0.0,0.857,2.797,0.0,0.0,0.043,0.003
2012-09-30,0.0,0.823,2.797,0.275,0.0,0.522,0.013
2012-10-01,0.0,0.79,0.0,1.661,0.0,0.726,0.095
2012-10-02,0.0,0.758,0.0,0.412,0.0,0.235,0.096
2012-10-03,0.0,0.728,0.0,0.001,0.0,-0.002,0.0
2012-10-04,0.0,0.699,0.0,0.0,0.0,0.03,0.002
2012-10-05,0.0,0.671,0.0,0.338,0.0,0.15,0.026
2012-10-06,0.0,0.644,0.0,5.946,0.0,9.093,0.002
2012-10-07,0.0,0.618,0.0,6.102,0.0,2.551,0.384
2012-10-08,0.0,0.593,0.0,0.0,0.0,0.092,0.0
2012-10-09,0.0,0.57,0.0,0.0,0.0,0.006,0.0
2012-10-10,0.0,0.547,0.0,0.0,0.0,0.0,0.0
2012-10-11,0.0,0.525,0.0,0.0,0.0,0.0,0.0
2012-10-12,0.0,0.504,0.0,0.0,0.0,0.0,0.0
2012-10-13,0.0,0.484,0.0,0.0,0.0,0.009,0.005
2012-10-14,0.0,0.464,0.0,0.274,0.0,0.021,0.0
2012-10-15,0.0,0.446,0.0,0.05,0.0,0.107,0.011
2012-10-16,0.0,0.428,0.0,0.0,0.0,0.019,0.002
2012-10-17,0.0,0.411,0.0,0.0,0.0,-0.021,0.142
2012-10-18,0.0,0.394,0.0,0.021,0.0,0.044,0.0
2012-10-19,0.0,0.379,0.0,6.694,0.0,7.064,0.0
2012-10-20,0.0,0.364,0.0,1.143,0.0,0.678,0.054
2012-10-21,0.0,0.349,0.0,0.003,0.0,-0.0,0.0
2012-10-22,0.0,0.335,0.0,0.0,0.0,-0.0,0.0
2012-10-23,0.0,0.322,0.0,0.0,0.0,-0.004,0.0
2012-10-24,0.0,0.309,0.0,0.0,0.0,-0.011,0.0
2012-10-25,0.0,0.296,0.0,0.001,0.0,-0.456,0.588
2012-10-26,0.0,0.285,0.0,0.015,0.0,-0.01,0.009
2012-10-27,0.0,0.273,0.0,0.004,0.0,-0.001,0.0
2012-10-28,0.0,0.262,0.0,0.026,0.0,0.0,0.0
2012-10-29,0.0,0.252,0.0,0.016,0.0,0.0,0.005
2012-10-30,0.0,0.242,0.0,0.006,0.0,0.017,0.0
2012-10-31,0.0,0.232,0.0,0.0,0.0,0.001,0.0
2012-11-01,0.0,0.223,0.0,1.531,0.0,1.33,0.0
2012-11-02,0.0,0.214,0.0,0.089,0.0,0.017,0.0
2012-11-03,0.0,0.205,0.0,0.0,0.0,0.019,0.0
2012-11-04,0.0,0.197,0.0,0.0,0.0,0.098,0.003
2012-11-05,0.0,0.189,0.0,0.614,0.0,0.551,0.004
2012-11-06,0.0,0.182,0.0,0.052,0.0,0.021,0.0
2012-11-07,0.0,0.174,0.0,0.045,0.0,0.272,0.0
2012-11-08,0.0,0.167,0.0,0.531,0.0,0.299,0.0
2012-11-09,0.0,0.161,0.0,0.179,0.0,0.025,0.0
2012-11-10,0.0,0.154,0.0,0.007,0.0,0.029,0.0
2012-11-11,0.0,0.148,0.0,0.061,0.0,-0.008,0.0
2012-11-12,0.0,0.142,0.0,0.0,0.0,0.054,0.0
2012-11-13,0.0,0.136,0.0,2.125,0.0,2.525,0.0
2012-11-14,0.0,0.131,0.0,1.759,0.0,1.144,0.04
2012-11-15,0.0,0.126,0.0,0.0,0.0,0.005,0.0
2012-11-16,0.0,0.121,0.0,0.008,0.0,0.086,0.0
2012-11-17,0.0,0.116,0.0,0.066,0.0,0.024,0.0
2012-11-18,0.0,0.111,0.0,0.0,0.0,0.004,0.0
2012-11-19,0.0,0.107,0.0,0.0,0.0,0.019,0.004
2012-11-20,0.0,0.103,0.0,3.953,0.0,3.831,0.0
2012-11-21,0.0,0.098,0.0,0.114,0.0,0.011,0.015
2012-11-22,0.0,0.095,0.0,0.011,0.0,0.002,0.0
2012-11-23,0.0,0.091,0.0,0.011,0.0,0.0,0.0
2012-11-24,0.0,0.087,0.0,0.254,0.0,0.018,0.0
2012-11-25,0.0,0.084,0.0,0.01,0.0,0.0,0.0
2012-11-26,0.0,0.08,0.0,0.0,0.0,-0.003,0.0
2012-11-27,0.0,0.077,0.0,0.003,0.0,0.009,0.007
2012-11-28,0.0,0.074,0.0,0.0,0.0,-0.0,0.0
2012-11-29,0.0,0.071,0.0,0.935,0.0,1.184,0.0
2012-11-30,0.0,0.068,0.0,2.908,0.0,2.615,0.0
2012-12-01,0.0,0.065,0.0,0.351,0.0,0.107,0.0
2012-12-02,0.0,0.063,0.0,0.023,0.0,-0.003,0.0
2012-12-03,0.0,0.06,0.0,0.306,0.0,-0.0,0.0
2012-12-04,0.0,0.058,0.0,0.092,0.0,0.002,0.0
2012-12-05,0.0,0.056,0.0,0.005,0.0,-0.001,0.0
2012-12-06,0.0,0.053,0.0,0.0,0.0,-0.0,0.0
2012-12-07,0.0,0.051,0.0,0.0,0.0,-0.0,0.0
2012-12-08,0.0,0.049,0.0,0.0,0.0,-0.0,0.0
2012-12-09,0.0,0.047,0.0,0.0,0.0,-0.0,0.0
2012-12-10,0.0,0.045,0.0,0.007,0.0,-0.01,0.0
2012-12-11,0.0,0.044,0.0,0.0,0.0,-0.004,0.0
2012-12-12,0.0,0.042,0.0,0.028,0.0,-0.002,0.016
2012-12-13,0.0,0.04,0.0,0.345,0.0,-0.277,0.509
2012-12-14,0.0,0.039,0.0,0.001,0.0,-0.0,0.0
2012-12-15,0.0,0.037,0.0,0.045,0.0,-0.003,0.0
2012-12-16,0.0,0.035,0.0,0.018,0.0,0.009,0.0
2012-12-17,0.0,0.034,0.0,0.0,0.0,-0.006,0.003
2012-12-18,0.0,0.033,0.0,0.11,0.0,-0.004,0.0
2012-12-19,0.0,0.031,0.0,1.931,0.0,2.129,0.0
2012-12-20,0.0,0.03,0.0,1.796,0.0,1.376,0.0
2012-12-21,0.0,0.029,0.0,0.0,0.0,-0.0,0.0
2012-12-22,0.0,0.028,0.0,0.0,0.0,0.0,0.0
2012-12-23,0.0,0.027,0.0,0.191,0.0,0.105,0.0
2012-12-24,0.0,0.026,0.0,0.343,0.0,0.078,0.0
2012-12-25,0.0,0.025,0.0,0.023,0.0,0.017,0.0
2012-12-26,0.0,0.024,0.0,0.712,0.0,0.642,0.0
2012-12-27,0.0,0.023,0.0,0.031,0.0,0.005,0.0
2012-12-28,0.0,0.022,0.0,0.0,0.0,-0.0,0.0
2012-12-29,0.0,0.021,0.0,0.0,0.0,-0.0,0.0
2012-12-30,0.0,0.02,0.0,0.0,0.0,-0.0,0.0
2012-12-31,0.0,0.019,0.0,0.0,0.0,-0.0,0.0
2013-01-01,0.0,0.018,0.0,0.0,0.0,0.001,0.0
2013-01-02,0.0,0.018,0.0,0.004,0.0,-0.001,0.0
2013-01-03,0.0,0.017,0.0,0.0,0.0,-0.0,0.0
2013-01-04,0.0,0.016,0.0,0.019,0.0,0.003,0.003
2013-01-05,0.0,0.016,0.0,0.103,0.0,0.016,0.0
2013-01-06,0.0,0.015,0.0,0.011,0.0,0.002,0.0
2013-01-07,0.0,0.014,0.0,0.0,0.0,-0.0,0.0
2013-01-08,0.0,0.014,0.0,0.0,0.0,-0.007,0.003
2013-01-09,0.0,0.013,0.0,0.0,0.0,-0.001,0.0
2013-01-10,0.0,0.013,0.0,0.01,0.0,-0.001,0.0
2013-01-11,0.0,0.012,0.0,0.0,0.0,-0.0,0.0
2013-01-12,0.0,0.012,0.0,0.043,0.0,0.112,0.0
2013-01-13,0.0,0.011,0.0,3.389,0.0,3.122,0.0
2013-01-14,0.0,0.011,0.0,0.024,0.0,0.004,0.003
2013-01-15,0.0,0.01,0.0,0.0,0.0,0.002,0.0
2013-01-16,0.0,0.01,0.0,0.084,0.0,0.001,0.0
2013-01-17,0.0,0.01,0.0,0.07,0.0,0.008,0.0
2013-01-18,0.0,0.009,0.0,0.007,0.0,0.064,0.0
2013-01-19,0.0,0.009,0.0,0.0,0.0,0.012,0.003
2013-01-20,0.0,0.009,0.0,0.0,0.0,-0.004,0.0
2013-01-21,0.0,0.008,0.0,0.142,0.0,0.015,0.009
2013-01-22,0.0,0.008,0.0,0.005,0.0,0.003,0.0
2013-01-23,0.0,0.008,0.0,0.03,0.0,0.043,0.0
2013-01-24,0.0,0.007,0.0,0.001,0.0,0.003,0.005
2013-01-25,0.0,0.007,0.0,0.0,0.0,0.001,0.0
2013-01-26,0.0,0.007,0.0,0.021,0.0,0.018,0.004
2013-01-27,0.0,0.006,0.0,0.018,0.0,-0.0,0.028
2013-01-28,0.0,0.006,0.0,0.027,0.0,0.097,0.0
2013-01-29,0.0,0.006,0.0,0.104,0.0,0.153,0.0
2013-01-30,0.0,0.006,0.0,0.102,0.0,-0.091,0.233
2013-01-31,0.0,0.005,0.0,0.013,0.0,0.003,0.009
2013-02-01,0.0,0.005,0.0,0.01,0.0,-0.359,0.47
2013-02-02,0.0,0.005,0.0,0.001,0.0,0.016,0.003
2013-02-03,0.0,0.005,0.0,0.232,0.0,0.003,0.115
2013-02-04,0.0,0.005,0.0,0.009,0.0,0.062,0.017
2013-02-05,0.0,0.004,0.0,0.076,0.0,0.167,0.016
2013-02-06,0.0,0.004,0.0,3.249,0.0,3.325,0.0
2013-02-07,0.0,0.004,0.0,0.236,0.0,0.016,0.024
2013-02-08,0.0,0.004,0.0,0.001,0.0,0.034,0.0
2013-02-09,0.0,0.004,0.0,0.005,0.0,0.116,0.0
2013-02-10,0.0,0.004,0.0,0.011,0.0,0.005,0.0
2013-02-11,0.0,0.003,0.0,0.005,0.0,0.004,0.0
2013-02-12,0.0,0.003,0.0,0.0,0.0,0.002,0.0
2013-02-13,0.0,0.003,0.0,0.014,0.0,0.006,0.0
2013-02-14,0.0,0.003,0.0,0.0,0.0,0.003,0.0
2013-02-15,0.0,0.003,0.0,0.002,0.0,0.069,0.0
2013-02-16,0.0,0.003,0.0,0.009,0.0,0.071,0.0
2013-02-17,0.0,0.003,0.0,0.01,0.0,0.03,0.0
2013-02-18,0.0,0.003,0.0,0.008,0.0,0.021,0.007
2013-02-19,0.0,0.002,0.0,0.0,0.0,0.025,0.0
